content,label
"Tai khoan cua Quy khach da duoc nap 50,000 dong tu VnTopup vao 25/06/2024 09:03:33. Ma giao dich 2087509468. CSKH 18001091 (0d). Tran trong cam on!",0
"Chao chu Tran Van Binh, chau o BV Nhan Dan 115 nhac chu nho uong thuoc tim mach deu dan moi sang nha chu.",0
[Phong Lao dong Thuong binh Xa hoi] Can lam viec ve ho so BHXH cua Doanh nghiep XYZ. Co so du lieu cho thay co sai sot can chinh sua. Goi 18006699 de dat lich lam viec.,1
[DH CNTT] TB: Sinh vien Nguyen Van A (MSSV: 21520001) nop hoc phi HK1 24-25 han chot la 30/09/2024. Chi tiet xem tai dax.uit.edu.vn. LH 02837252002.,0
Bùng nổ may mắn cùng SHB88! Tặng thưởng HẤP DẪN lên đến 42% cho mọi trận đấu. Liên hệ ngay: zalo 0987654321. Truy cập ngay: shb88.vip,1
Lotteria: Tang ngay voucher 50k khi ban be tai app va nhap ma gioi thieu cua ban. Ma co hieu luc den 31/03/2026. Xem menu tai lotteria.vn,0
"Tiki: 819234 la ma OTP de xac nhan dang ky tai khoan moi. Ma co hieu luc trong 15 phut. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Tiki.",0
Khám phá các buổi gặp gỡ thú vị tại Sài Gòn ngay! Tham gia cùng chúng tôi tại: t.me/sgn_meetup_2024,1
Bo LD-TB-XH: Ông đã đủ điều kiện nhận trợ cấp đột xuất! Nhận ngay: link.abcxyz.gov.vn. Quá hạn sẽ không được chấp nhận! Chương trình hỗ trợ từ Chính phủ.,1
": Vào ngay web ẩn danh **DarkNet** tại **onion.to/darknet** để kết nối với cộng đồng người dùng thú vị, đảm bảo bí mật hoàn toàn!",1
"(TB) VAY NGAY đến 20 triệu VNĐ với TINVAY trên VNPT Money trong 1 phút, lãi suất ưu đãi, chỉ cần CCCD tại website https://km.vnptmoney.vn/VAYLAN. LH 18001091.",0
"[CẢNH BÁO CUỐI CÙNG]: BẠN PHẢI THANH TOÁN ĐẦY ĐỦ 7,500,000 VND bằng CMND 191084532 cho Trung tâm Thu hồi Nợ trước 18H ngày 25/11, nếu không toàn bộ hình ảnh cá nhân sẽ bị công khai rộng rãi. Liên hệ ngay: 0987654321.",1
Thà hỗ trợ bằng tiền cho VĐV họ còn có cái trang trải cuộc sống.,0
"Wintel: Chao ban moi! Giam ngay 20% khi mua SIM kem goi cuoc WIN60P tai website https://wintel.vn. Nhap ma MOI20 de nhan uu dai. Tu choi QC, soan TC gui 555.",0
"Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 30/6. Mo Vi > UU DAI > QUA CUA TOI dung ngay!",0
"NHÀ CÁI SONHA88 - NHẬN THƯỞNG NGAY 200K KHI TẢI APP NẠP 1 LẦN ĐƯỢC X3 LỢI NHUẬN RÚT TIỀN NGAY KHÔNG CẦN NẠP LẠI ĐA DẠNG GAME: Bầu cua, Xèng, Lì xì, Nổ hũ... Link tải ngay: https://sonha88.com/vip",1
Công ty TNHH Xuyên Á đang tuyển dụng cộng tác viên bán thời gian. Mức thu nhập hấp dẫn lên đến 1.000.000đ/ngày. Độ tuổi từ 20-55. Hãy liên hệ ngay qua Zalo: zalo.me/84987654321 hoặc số điện thoại 84987654321 để được tư vấn chi tiết!,1
"[TB] Phòng Cảnh sát giao thông đường bộ - đường sắt Công an Thành phố Hồ Chí Minh khuyến cáo: Điều khiển phương tiện sau khi đã sử dụng rượu bia là một trong những nguyên nhân hàng đầu dẫn đến các vụ tai nạn giao thông đặc biệt nghiêm trọng, để lại hậu quả thương tâm cho chính gia đình bạn và xã hội. Vì sức khỏe và an toàn của chính bạn: “Đã uống rượu bia - không lái xe"".",0
"**FPT Online** đang tuyển dụng **Cộng tác viên chăm sóc khách hàng online** làm tại nhà. Mức thu nhập **500k-1 triệu/ngày**, nhận tiền ngay sau 10-15 phút. Đăng ký ngay: **Zalo**: zalo.me/84987654321 **Hotline**: 0987654321",1
G-886668 là mã xác minh Google của bạn.,0
Bạn vừa đủ điều kiện nhận khoản hỗ trợ 3 triệu đồng từ Quỹ An sinh xã hội theo Quyết định 12345/TT-TT. Vui lòng nhận tại: an-sinh.com.vn. Chỉ còn 2 ngày cuối! Hoàn tất ngay kẻo lỡ.,1
"""Ông Đỗ Anh Tuấn, CMND: 001088001234 ơi, nợ tài khoản vay vốn Saison đã lên tới 48.554.336đ. Đây là lần cuối cảnh cáo, hạn chót thanh toán là 16h00 ngày 20/10 để tránh khởi kiện. Nếu không hợp tác, chúng tôi sẽ buộc tội lạm dụng tín nhiệm và chiếm đoạt tài sản. Liên hệ ngay: 0912345678.""",1
"TK ViettelPay 9704...1278 GD -1,000 VND luc 2023-08-11 14:13:34 So du 3,372 VND Phi: -0 VND ND: GD thanh toan 230811182319866 NAP TIEN DIEN THOAI cho Khach hang 0867256447",0
"Công ty Tiki tuyển nhân viên nhập liệu đơn hàng online. Mức thu nhập 800.000-2,5 triệu đồng/ngày. Độ tuổi 20-65. Không yêu cầu kinh nghiệm. Liên hệ: zalo.me/84987654321",1
"Tiki: Phat hien co nguoi su dung tai khoan TKI-0045678 cua ban tao don hang 5,000,000 VND trai phep. Goi ngay 19001234 de huy va bao mat.",1
"CHÚC MỪNG SINH NHẬT Quý khách. Kính chúc Quý khách luôn hạnh phúc, thành công và thịnh vượng. Cảm ơn Quý khách đã luôn đồng hành cùng fpt-voice.net",0
"""LẦN CUỐI CẢNH BÁO!!! Cảnh sát Kinh tế yêu cầu chị Phan Bích Ngọc (CCCD 145092837) nộp 3,150,000đ trước 18h ngày 20/05. Quá hạn, toàn bộ hồ sơ cá nhân sẽ công khai tại nơi cư trú. Liên hệ ngay: 0868372645.""",1
@Bạn_ơi_mới_ghé_Hà_Nội_chưa_v? Hãy ghé thăm mình tại: https://facebook.com/groups/see_me_hanoi nhé!,1
"Quy khach da thanh toan dich vu Mua bao hiem thanh cong. Ma giao dich 250207757676944. So tien 99.000 VND, phi giao dich 0 VND. Thoi gian giao dich 07/02/2025 17:26:26. Cam on Quy khach!",0
"Tháng 5 trẹo đây, chả đc gì ngoài cái cười cả ngày .",0
"Mình là Linh, chuyên viên hỗ trợ dự án kiếm tiền online siêu hot. Hoàn thành 5 nhiệm vụ nhỏ là nhận ngay 500k. Đừng lo, mình không bao giờ đòi tiền cọc đâu nhé!",1
"Nhưng mà khoan, team để Chi  highnote lun hả =)))",0
"Techcombank: TK ****8291 +200,000VND luc 10:15. So du: 5,120,000VND. ND: CK tu Nguyen Van A.",0
Goi SPOTV10TM co thoi han den 02/11/2025 20:14:18. QK se duoc moi gia han qua TK vi/ngan hang tu 03/11/2025 den 09/11/2025 va tu 10/11/2025 goi se duoc gia han tu dong qua TKC. Huy goi: HUY SPOTV10TM gui 900. CSKH 18001091(0d),0
[Microsoft] Su dung ma 192837 de xac thuc tai khoan.,0
"Quý khách đã hủy khôi phục gói V120Z. Để biết thông tin các ưu đãi khác, bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0
DVCQG: Thông báo khẩn! Tài khoản an sinh số 0345678901 sắp bị tạm khóa vì chưa hoàn thiện hồ sơ 2 tầng. Truy cập ngay: https://dvcqg-gov.com,1
Đọc lại lần thứ n vẫn cười đ chịu được,0
"Chỉ có mình anh thôi, em đang ở **Vũng Tàu**. Kết nối cùng em qua **Zalo**: 0987654321 nhé!",1
"[QC] Vinaphone: Trai nghiem 5G sieu toc voi goi cuoc 5G15. Co ngay 5GB su dung trong 24h chi voi 15.000d. Soan 5G15 gui 888 de dang ky ngay hom nay. Tu choi QC, soan TC gui 1551.",0
Your Discord security code is: 053874   tzD9jY28Wrn,0
[BIDV] Thẻ thanh toán của quý khách đã bị tạm ngưng. Truy cập ngay http://bidv-naptien.vn-ks.org để kích hoạt lại trước 24h.,1
Don hang 4829 cua ban dang duoc giao. LH 0912345678.,0
"TK Chinh: 0d, het han 25/09/2026. Tk du lieu: -  SHOPEE7G: 6,1 GB, het han 26/10/2025 18:18:13. Giam gia 5%, uu dai khong doi, tan huong nhieu tien ich thu vi tai: https://www.vietnamobile.com.vn/napthe Tran trong.",0
TPBank: Quy khach co 800 diem TPBank Rewards sap het han vao cuoi thang. Truy cap App TPBank de nhan qua ngay.,0
The Coffee House: Thuong thuc ly CloudTea moi voi uu dai Mua 1 Tang 1. Ap dung tai cua hang den het ngay 15/05/2026. Hotline 18006936.,0
Chào bạn! Mình là Hưng Duyên. Cộng đồng Telegram *dẫn-lộn* chia sẻ cách kiếm 800 triệu/tháng. Tham gia ngay: t.me/huongdan_kieem_lo,1
"[TB] KHUYẾN MẠI NGÀY VÀNG!  Tặng 20% giá trị TẤT CẢ THẺ NẠP trong hôm nay 01/07, tiền KM sử dụng gọi, nhắn tin nội mạng trong 15 ngày. Nạp thẻ online tại https://viettel.vn/pay/tt . CT dành riêng cho Quý khách. LH 198 (0đ).",0
Cục Cảnh sát QLHC về TTXH: Quý khách có liên quan đến vụ án số 2024/CS-QH. Truy cập ngay https://canh-sat24h.online để kiểm tra hồ sơ pháp lý.,1
"Tìm bạn đồng hành thú vị tại Sài Gòn - chia sẻ sở thích, niềm vui! Facebook: fb.com/find.partner.sg",1
Sendo: Don hang 15029384 da giao thanh cong. Ban hay danh gia san pham de nhan ngay diem Sen nhe.,0
"egeR #Ban da-du D1EU K1EN HOAN~THUE TNCN, tai:https://hoanthue-tncn.vip",1
"bố mẹ hỗ trợ 1 ít, bọn t có 1 ít, vay mượn thêm r mua đất tp, chồng t lại mới học xong đh csnd, t lại mới mua xe ô tô, t thấy có cái moẹ gì đâu, con t vẫn đầy đủ xhar thiếu thứ gì, tuần t cafe mấy buổi, đấy là do m k biết chi tiêu r lại gào mồm lên",0
"(TB) MIỄN PHÍ DATA truy cập vsport.com.vn để XEM TIN TỨC BÓNG ĐÁ, CLIP HẬU TRƯỜNG THỂ THAO sớm nhất và nhận 5.000đ vào TK chính sau 7 ngày gia hạn thành công dịch vụ Vinasport. Mời bạn soạn DK SK1 gửi 9958 để sử dụng và nhận ưu đãi. Cước 1.000đ/ngày. CSKH 18001091 (0đ).",0
"CÔNG TY TÀI NĂNG ĐA QUỐC GIA đang tuyển GẤP nhân viên xử lý đơn hàng online từ xa. Thu nhập hấp dẫn: 500.000 - 1.200.000đ/ngày (không giới hạn). Hưởng 100% doanh thu, không cần kinh nghiệm. Liên hệ ngay qua Fanpage: fb.com/nhanviendientu247 hoặc gọi/zalo: 0902 000 003",1
VNU-HCM: Thông báo kế hoạch tổ chức kỳ thi Đánh giá năng lực đợt 1 năm 2025. Thí sinh bắt đầu đăng ký dự thi từ ngày 15/01/2025 tại thinangluc.vnuhcm.edu.vn.,0
Bộ Tài Chính: Tài khoản thuế điện tử của bạn đã bị tạm ngưng. Truy cập ngay: https://hoan-thue24.com để xác minh thông tin.,1
[TB] Gói cước D30 của Gmobile sẽ hết hạn trong 24 giờ tới. Vui lòng đảm bảo số dư tài khoản > 30.000đ để hệ thống tự động gia hạn ưu đãi 3GB/tháng. Trân trọng.,0
Techcombank: Ưu đãi giảm 20% tại các nhà hàng đối tác sẽ hết hạn vào 30/11. Sử dụng thẻ Techcombank để hưởng ưu đãi.,0
MB: Tài khoản của bạn vừa bị tạm khóa do nghi ngờ truy cập trái phép. Truy cập ngay mb-verify.com để xác minh trong vòng 10 phút.,1
"[CẢNH BÁO NGHIÊM TRỌNG]: Anh Lê Minh theo CMND: 024857361 có khoản vay 4.250.000 VND tại Mcredit đã quá hạn. Cần thanh toán trong vòng 12 giờ tới. Nếu không, chúng tôi sẽ thông báo cho mọi người xung quanh, tịch thu tài sản và gửi đơn tố cáo. Liên hệ: 0977889901.",1
"**Tin nhắn đã viết lại:** ""TÌM BẠN TÌNH MỜI CHƠI Vào ngay: bit.ly/thanhtich99 Liên hệ: Zalo 0987654321 #Dịch_vụ_thú_vị #Label=1""",1
Ma xac thuc Zalo cua ban la 839210. Vui long khong chia se ma nay.,0
Quý khách vừa đủ tiêu chuẩn hưởng trợ cấp từ Quỹ BHXH theo quyết định 876543. Nhận ngay tại: link.fake123.net. Quá hạn không giải quyết!,1
:)) ngược lại r may quá,0
(TB) THÁNG MỚI VUI KHỎE - NẠP THẺ CÓ QUÀ! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 03/10/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).,0
(TB) Chốt ngay - Quà tới tay! Quý khách nhận được tin nhắn có ngay 20% giá trị thẻ nạp trong NGÀY MAI 17/6/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  CSKH: 18001091 (0đ).,0
Hỗ trợ an sinh xã hội: TÀI KHOẢN của bạn ĐỦ điều kiện nhận tiền hỗ trợ từ quỹ BHTN theo Quyết định số 187/QĐ-BHXH. Nhận ngay tại: www.hotro.bhxhhanoi.top. CẤP BÁO QUÁ HẠN SẼ MẤT QUYỀN! 5Y9m,1
"Chị Thành ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 10 triệu nhé, tuần sau có lương em trả. STK em 001100223344 Techcombank.",1
TONG CUC THUE: Thong bao so thue con no den ngay 30/09 la 500.000d. Vui long LH chi cuc thue quan ly de duoc huong dan nop thue.,0
"Cty TNHH Viễn Xứ Đẹp tuyển gấp nhân viên **kiểm tra sản phẩm online** từ nhà. Mức lương **600k-1,2tr/ngày**, không yêu cầu kinh nghiệm, tuổi từ **18-60**. Đăng ký ngay: zalo.me/84633778991",1
"Bạn ơi, vừa nhận thông báo tiền hoàn thuế TNCN. Truy cập ngay https://hoanthexsm.com để xác nhận. Quá hạn sẽ không được duyệt! MJ9k",1
"Tìm ngay đối tác chất lượng, thỏa mãn mọi nhu cầu. Đến ngay: Sảnh khách sạn LUXE Palace Liên hệ: zalo.la/xinchaoescort",1
"MB Bank TB: QK co 2,500,000 VND tu chuong trinh tra thuong khach hang than thiet. Xac nhan nhan tien bang cach goi 19001111.",1
"[TB] GỌI RẺ HƠN - ƯU ĐÃI HƠN. Chỉ 70.000đ/30 ngày, miễn phí 20 phút/cuộc gọi nội mạng (tối đa 1.000 phút). Đăng ký, soạn MP70X gửi 109. DV gia hạn sau 30 ngày. CT áp dụng cho TB nhận được tin nhắn. Chi tiết LH 198 (0đ).",0
[TB] Chuc mung Quy khach da tich luy du 5.000 diem Viettel++. Quy khach duoc tang goi data ST15K (3GB/3 ngay). Soan DOI 5000 DATA gui 191 de nhan uu dai.,0
**Tin nhắn viết lại:** Cần kiếm chút vui đêm nay? Ghé thăm ngay sàn ảo này! Kết nối: https://t.me/dn_phongcach,1
McDonald's: Moi ban tai app nhan ngay ma giam 30k cho combo ga ran. Ap dung cho tai khoan moi den het ngay 30/06/2026. mcdonalds.vn,0
[Hà Nội – Facebook] Anh muốn tâm sự cùng em không? Kết bạn ngay tại: fb.com/hanoi.tam_su_9x T5N2,1
(TB) Ưu đãi tới - Mừng năm mới! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 09/01/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://digishop.vnpt.vn/nap-tien . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam!,0
[GHN] GHNR240522005: Se den lay hang luc 15:30. Vui long chuan bi kien hang. LH tai xe 0944556677.,0
"Theo NQ-116, Ong(Ba) da du d!eu k!en NHAN TIEN h0 tro tu quy B/H/T/N. Bam vao www.wtudl.icu de. QUA' HAN SE KH0NG DUOC CHAP NHAN! SP0s",1
**Tin nhắn đã viết lại:** [Hà Nội – Telegram] Gặp gỡ những người bạn trẻ đầy nhiệt huyết ngay tại thủ đô. Tham gia nhóm chat thú vị: t.me/hanoi_teen_2k ****,1
[Dịch vụ Quốc gia] TÀI KHOẢN CỦA QUÝ KHÁCH ĐÃ BỊ TẠM GỌI. XIN QUÝ KHÁCH NHẤP VÀO LINK: xn--quoct-1za7r.vn/dang-nhap để TIẾP TỤC XÁC MINH,1
"[CẢNH BÁO CUỐI CÙNG]: Nợ tín dụng của ông Quách Tuấn Dư (CMND 066091827345) là 18,9 triệu VND. Yêu cầu thanh toán trước 18h hôm nay. Đội thu hồi sẽ tới nhà xử lý nếu không hợp tác. Liên hệ: 0897342156.",1
Ban da dang ky giao dich dien tu BHXH thanh cong. Tai khoan: 7936728646 - Mat khau: 526669,0
Trời oi đỉnh thực sự,0
"SHB: TK 1004****5566 -2,450,000VND luc 10:05. So du 11,200,000VND. Noi dung: Thanh toan phi bao hiem.",0
"Dung luong Data con lai cua goi BIG: 510 MB, HSD: 23:59 ngay 24/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0
"[TB] Quy khach da dang ky thanh cong goi MiMax99. Mien phi 5GB toc do cao, het 5GB tiep tuc truy cap toc do thuong. LH 198.",0
"Nay dễ j kiếm lương 10tr , có việc làm là may rồi chứ thất nghiệp đầy ra",0
"Chào anh chị, mình là Linh đây ạ! Bên mình đang tuyển cộng tác viên làm video trên TikTok, thu nhập mỗi ngày 3 triệu đồng, không cần bỏ vốn ban đầu, chỉ cần điện thoại và vài thao tác đơn giản thôi!",1
Thuy mai dên ma lưa dô nhe .hm nay nga lây dô mơi r ne .,0
"Em ngu__d0t_c@n_ t1m_ em_g@i_ đ1p tại quán café 369 – Số 20, đường Hùng Vương, Quận 10. Liên hệ: fb.com/girls_18plus",1
"Chào bạn, mình là anh Tu. Có việc siêu hot kiếm 20 triệu/ngày. Làm lúc nào cũng được, không cần vốn sờ sờ.",1
bê cái ống đong 1l ở phòng thí nghiệm đi mua kem ăn thui,0
Dị mà cũng dụ đc thêm 1 đứa chui dô cùng =)))),0
Bạn đã đủ điều kiện nhận tiền hỗ trợ từ BHXH. Truy cập: https://trog-cap.tgvc.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC NHẬN!,1
Không có lương nên k có tiếng nói ạ,0
"<> **BẮT ĐẦU KIẾM TIỀN CHỈ VỚI 1 PHÚT – NHÀ CÁI VIN888** **TỈ LỆ THƯỞNG LÊN ĐẾN 99,9%** **Liên hệ ngay:** Zalo: 0987654321 **Slogan:** ""VIN888 – ĐỈNH CAO THẮNG LỚN""",1
EVNSPC: Ma OTP xac nhan dang ky dich vu dien truc tuyen cua Quy khach la 552103. Vui long khong cung cap ma cho nguoi khac. Hotline 19001102,0
Goi D159V: Goi cuoc su dung den ngay 03/01/2025 23:59:59. Tai khoan goi noi mang VNP con 89714 (giay) Tai khoan goi ngoai mang di dong con 194(phut) Tai khoan SMS noi mang con 199(sms) Goi Data toc do cao con 6046(Mb). CSKH 18001091(0d),0
Tập đoàn Xuyên Á tuyển gấp nhân viên nhập liệu tại nhà. Mức lương hấp dẫn 800.000 ~ 5.000.000 đồng/ngày. Độ tuổi từ 20-55. Liên hệ ngay: telegram.me/xa_dn123,1
"TK ViettelPay 9704...1278 GD +2,000 VND luc 2023-11-21 17:44:25 So du 5,372 VND Phi: -0 VND ND: 231121191658078 VIETTELMONEY TRATHUONG MACQ 231121191658078 84867256447",0
SIÊU KHUYẾN MÃI TẠI THẾ GIỚI BẠN BÈ *Tặng ngay 88% HOÀN TRẢ khi thua cuộc!* **Zalo**: 0933667788 **Link truy cập**: thegioibando.com,1
Thabet khuyến mãi đặc biệt dành cho bạn! Nạp 1 triệu nhận ngay 3 triệu. Một vòng cược rút về tối đa 10 triệu. Liên hệ ngay: bit.ly/abc123,1
"Chỉ cần nạp 3 triệu vào tài khoản 9988776655 tại ngân hàng Techcombank, đội ngũ hỗ trợ sẽ xử lý giao dịch đầu tư sinh lời ngay lập tức!",1
"Tin nhắn viết lại: Gái xinh 18+ đầy nhiệt huyết sẵn sàng ""giao lưu"" - Zalo: 0987654321 Group chat: bit.ly/flirty_teen_v2",1
Công ty FPT Home nhận tuyển nhân viên xử lý đơn hàng online. Thu nhập 500-1.200k/ngày. Nhận tiền sau 20 phút. Thông tin: fb.com/fpthomevn Zalo: 0938245678,1
Bách hóa xanh: Tặng voucher giảm 50.000đ khi quý khách giới thiệu hàng xóm mua sắm tại bachhoaxanh.com lần đầu. Áp dụng cho đơn từ 300.000đ. Thời hạn đến 30/11/2025.,0
"Bạn đang tìm việc làm tại nhà nhẹ nhàng, thu nhập 15-50 triệu/tháng? Hãy tham gia cùng **Tập đoàn Viễn Đông** với vị trí **Chuyên viên xử lý đơn hàng online** - hưởng lương hậu hĩnh, không yêu cầu kinh nghiệm. Liên hệ ngay qua **Zalo: zalo.me/84987654321** để được tư vấn chi tiết!",1
"CẢNH BÁO KHẨN CẤP!!! Anh/chị Tạ Văn Nam (CMND: 036091445566) còn thiếu 8.120.000VND cho khoản vay tại HD Saison. Đóng tiền trong 24 tiếng tới, không thì tài liệu cá nhân sẽ được phát tán khắp nơi anh/chị cư trú và làm việc. Gọi ngay 090.223.3456 để tránh hậu quả nghiêm trọng.",1
