content,label,decision_status
ZaloPay: Tặng bạn mã giảm giá 100.000đ khi đặt vé máy bay và thanh toán qua ZaloPay. Ưu đãi dành cho khách hàng thân thiết đến 15/06/2025. Truy cập zalopay.vn.,0,accepted_label_0
BookingCare: Lich hen cua Tran Van Nam tai BV Dai hoc Y Ha Noi ngay 15/11 da bi huy. Quy khach vui long chon lich kham moi tren app nhe.,0,accepted_label_0
"[JobViet Nam Co. Ltd] CAM ON da nop don! Vi tri Hanh chinh voi muc luong 8,000,000 VND/thang chua kinh nghiem. Can chuyen phi dao tao 300.000 VND de xac nhan tham gia.",1,accepted_label_1
"Chao ban Le Thi Hoa, dung quen uong thuoc sau bua an sang theo don cua bac si BV Cho Ray nhe. Chuc ban mau khoe!",0,accepted_label_0
GrabFood tang Quy khach ma deal doc quyen NGON50 giam 50.000 dong cho don tu 150.000 dong. Ap dung den het 20/06/2025 tai TP.HCM. Mo ung dung Grab ngay.,0,accepted_label_0
Gmobile: Chuc mung nam moi! Gmobile tang 20% gia tri the nap cho tat ca thue bao tu ngay 01/01 den 03/01/2024. Nap ngay de nhan uu dai.,0,accepted_label_0
Tới đây: Z;l;o;z;e – K;h;ö;ï_g;ä;i_d;ï_c;h;ö;ï_Đ;N. k;Ö_t_b;ä;n_n;g;ÿ: zloxedichodn247.ltd,1,accepted_label_1
"Chào bạn, mình là Khang đến từ dự án ""Bất Động Sản Ảo"". Chỉ cần 5 phút mỗi ngày, bạn đã có thể sở hữu thu nhập thụ động lên đến 50 triệu/tháng mà không cần vốn hay kinh nghiệm. Hãy nhấn ""Thích"" và theo dõi ngay!",1,accepted_label_1
Shopee: Ma OTP xac nhan dat hang cua ban la 482019.,0,accepted_label_0
"[VPB MOBIBANK] Tài khoản của quý khách vừa bị tạm ngưng hoạt động vì lý do bảo mật. Để khôi phục ngay, xin quý khách truy cập vào vpbmobibank.vn-kt.top trong vòng 24 giờ tới. Cảm ơn!",1,accepted_label_1
"Công ty Thế Giới Di Động tuyển cộng tác viên nhập liệu và đánh giá sản phẩm online. Mức thu nhập 700k-2000k/ngày. Độ tuổi 20-50. Việc nhẹ lương cao, làm ngay tại nhà. Liên hệ ngay: zalo.me/84901234567",0,accepted_label_0
[DIGIBANK BIDV] Tài khoản của bạn đã bị tạm ngưng hoạt động vì lý do bảo mật. Truy cập bidvdigibank.vn-fix.com ngay để xác nhận và kích hoạt tài khoản trước 14:00 hôm nay.,1,accepted_label_1
"**Công ty TNHH Xanh Lợi Tuyển dụng cộng tác viên xử lý đơn hàng online!** - **Mức thu nhập hấp dẫn:** 400-1.200k/ngày (tùy năng suất). - **Thời gian linh hoạt:** Chỉ cần 2-3 tiếng/ngày, nhận lương ngay sau 10 phút giao dịch. - **Đối tượng:** Tuổi từ 18-60, không yêu cầu kinh nghiệm. - **Liên hệ ngay:** Zalo: zalo.me/84987654321 | Hotline: 0987 654 321",0,accepted_label_0
Hỗ trợ phục hồi sau đại dịch! Bạn đủ điều kiện nhận tiền từ Quyết định BHXH. Truy cập ngay www.asdfgh.xyz để xác nhận. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN! aBcD1,1,accepted_label_1
Ho_Tro_COVID: BAN*DA-DUNG~T1EN_HO_TRO_TU_QUY_BHTN. NHAP_NGAY_www.anvui247.vn DE NHAN 15.000.000d. QUYET DINH_SO: 2568/QD-BHTN. HAN_CHOT_24H!,1,accepted_label_1
SACOMBANK: Tài khoản bị tạm khóa do giao dịch nghi vấn 50tr. Vào sacombank.xacnhan-otp.com ngay để xác nhận!,1,accepted_label_1
"Kw1n668*T4I_app_tặng_200k!_Cá_độ_Thien_duy, N.han_gi, B.inh_Thuan... Click: k82s.cc/jN1m",1,accepted_label_1
Cục Thuế: Cảnh báo tài khoản thuế chưa kích hoạt. Truy cập ngay: thuedinhcuong.com để xác nhận ngay!,1,accepted_label_1
"<> **SboBetting** chính thức, nạp rút siêu nhanh, hỗ trợ 24/7, thưởng nóng 3 phút. Liên hệ: 0987654321. Truy cập ngay: sbobetting.com",1,excluded_out_of_scope_malicious
"VinaPhone: Quy khach da dang ky goi VD149 thanh cong. Uu dai 6GB/ngay, 200 phut ngoai mang, mien phi goi noi mang <30p. Han dung den 14/05/2024. Truy cap https://my.vinaphone.com.vn de quan ly.",0,accepted_label_0
Siêu Phẩm Nhà Cái Mới Siêu To Khủng – **BK8 Online** **Hoa hồng cực khủng lên đến 65%** cho mọi CTV! **Liên hệ ngay Zalo: 0938999888** để đăng ký và nhận ngay phần thưởng hấp dẫn! **Truy cập ngay:** https://bk8online.vip,1,accepted_label_1
Dịch vụ Xác Thực Quốc Gia: Tài khoản của bạn đã bị tạm dừng do vi phạm quy định. Truy cập ngay xacthuc-ng.vip để khôi phục quyền truy cập!,1,accepted_label_1
Vinaphone: Quy khach da dang ky thanh cong goi BIG90. Co ngay 1GB/ngay (30GB/thang). Han dung den 10/07/2024. Truy cap https://my.vinaphone.com.vn de quan ly goi cuoc.,0,accepted_label_0
Hãy ghé thăm **CLB Giới Tính Sài Gòn** tại quận 10 để trải nghiệm những dịch vụ nhạy cảm thú vị. Tham gia ngay bằng cách nhắn tin qua **Instagram**: instagram.com/sg_girl_hot hay gọi trực tiếp đến số 0987654321.,1,excluded_out_of_scope_malicious
"Ban đã trúng nhận khoản tiền hỗ trợ từ chính phủ trị giá 50 triệu đồng theo quyết định số 2024-456789. Truy cập ngay nhanquyetdinh2024.com để hoàn tất thủ tục nhận tiền. Hạn chót nhận tiền chỉ còn 24 giờ, không bỏ lỡ cơ hội!",1,accepted_label_1
HN – Facebook. Tham gia buổi live hấp dẫn cùng những gợi cảm đỉnh cao. fb.me/hn_show_live_xinh,0,accepted_label_0
"[CẢNH BÁO NGHIÊM]: Cơ quan chức năng yêu cầu quý khách đến ngay trụ sở để giải trình khoản tiền chưa thanh toán. Quá thời hạn 48 giờ nữa, lệnh truy nã sẽ được triển khai. Gọi ngay: 0912345678.",1,accepted_label_1
"[DVCQG] CANH BAO KHAN CAP: Tai khoan cua ban vua bi truy cap tu 1 thiet bi moi. De tranh bi khoa, hay xac thuc ngay TAI: dvcqg-xacthuc.com",1,accepted_label_1
Quy hỗ trợ: Anh (Bà) đã đủ điều kiện nhận tiền trợ cấp từ quỹ. Truy cập ngay vào https://bnxh79.online để đăng ký. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
BV 108: Ket qua xet nghiem mau be Nguyen Minh Duc da co. Gia dinh co the den lay ban cung tu 15h chieu.,0,accepted_label_0
"MB Bank TB: QK co 10,000,000 VND tu chuong trinh tra thuong khach hang than thiet. Xac nhan nhan tien bang cach goi 19001111.",0,accepted_label_0
[VTP] VTP445566778: Giao khong thanh cong lan 1. Quy khach vui long lien he 0909090909 de nhan hang.,0,accepted_label_0
"BÁO ĐỘNG KHẨN CẤP: Nợ 48.000.000 VNĐ của bà Cao Minh Tú (CCCD: 281093845) với HD Saison sắp hết hạn giải quyết. Nếu không trả trong vòng 12 GIỜ tới, toàn bộ hồ sơ sẽ bị chuyển sang cơ quan pháp luật với tội danh chiếm dụng tài sản. Gọi ngay 0909223344 để tránh hậu quả nghiêm trọng.",1,accepted_label_1
Cục Đăng kiểm Việt Nam: Tài khoản VNeID của quý khách có dấu hiệu bất thường. Truy cập ngay 0913884521 để xác minh!,0,accepted_label_0
Tập đoàn FPT tuyển gấp nhân viên xử lý đơn hàng online. Mức lương 700k-5tr/ngày. Độ tuổi 18-60. Liên hệ ngay qua Fanpage: facebook.com/fptjob.vn hoặc hotline: 0987654321.,0,accepted_label_0
"CẢNH CÁO KHẨN CẤP!!! Trung tâm Giải quyết Nợ tín dụng yêu cầu Ông Lê Văn Quân (CMND: 001085002934) thanh toán khoản nợ 16.250.000 VNĐ quá hạn. Nếu trước 15H ngày 14/05 không hoàn tất nghĩa vụ, hồ sơ sẽ được bàn giao cho lực lượng Công an hình sự xử lý nghiêm. Liên hệ ngay: 0983746215",1,accepted_label_1
"iTel TB: Dang ky thanh cong goi ITEL100. Co 20GB toc do cao va mien phi goi noi mang iTel, Vinaphone duoi 10 phut. Han dung 30 ngay.",0,accepted_label_0
SPX Express: SPX4455667788 giao khong thanh cong lan 3. Kien hang dang cho hoan. Lien he: 0967890123.,0,accepted_label_0
Bạn vừa đủ điều kiện nhận tiền hỗ trợ từ chính sách BHXH. Truy cập ngay www.abc123.link để nhận tiền. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
BV Viet Duc: Thong bao thay doi phong kham cho BN Le Thi Hoa. Moi ban den Phong 402 - Khoa Xuong khop vao 8h ngay 21/11.,0,accepted_label_0
[VTP] VTP1029384756: Dang phan loai tai kho TP.HCM. Du kien giao 17/10 (tu 8h-18h). Theo doi tai https://viettelpost.vn,0,accepted_label_0
NHẬP_TIẾN_lãi_ngay@5tr/ngày. Chuyển khoản nạp vào STK 9900112233 NH MBB. TK: CÔNG TY TNHH TM DV ÁNH BAN MAI.,1,accepted_label_1
"[Vietcombank] Ma giao dich #19009999 tri gia 50,000,000 VND da duoc chap thuan. Neu khong phai ban thuc hien, goi ngay hotline de bao cao.",0,accepted_label_0
BHXH Việt Nam: Quý khách đã đủ điều kiện nhận hỗ trợ từ Quỹ BHTN. Truy cập ngay www.hotro-bhtn.vn để đăng ký. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
"**SboCasino**: N3p 80k nh4n 200k. 1 v0ng cu0c rut M4XX 9.999k. N0 Hu, B4n C4. Link: t.ly/sbCasino123",1,accepted_label_1
"Techcombank: Ma OTP xac thuc thanh toan 100,000,000 VND la 293810. Hieu luc trong 2 phut.",1,accepted_label_1
"Chào bạn nha! Mình là Mạnh. Đừng lo lắng gì cả, chỉ cần lướt TikTok kiếm tiền thôi. Mỗi ngày thu nhập 1 triệu - 3 triệu dễ như chơi. Không tốn vốn, không rủi ro gì hết!",0,accepted_label_0
[DỊCH VỤ HÀNH CHÍNH QUỐC GIA] Cảnh báo: Hồ sơ nộp phạt giao thông chưa hoàn tất. Truy cập ngay: vtthc-gov.online,1,accepted_label_1
"Hà Nội – Zalo. Sau khi chia tay, mình buồn quá muốn giải khuây. Anh rủ em đi chơi đêm nhé. 0987654321",0,accepted_label_0
Sảnh rồng_Tri-Đồng-Nguyệt-60%. Ăn chắc chơi dai. Zalo: 0938776655. Link: sanhrong.club,1,accepted_label_1
Co.opmart: Diem thuong cua ban se het han vao 31/12/2025. Moi ban moi de tich them diem va nhan voucher 50k. Hotline: 1900555568,0,accepted_label_0
GIẢI PHÁP TÀI CHÍNH: ĐẦU TƯ ĐỈNH CAO - TỶ LỆ HOÀN TRẢ LÊN TỚI 72% Chuyên gia tài chính sẽ hướng dẫn bạn chiến lược sinh lời bền vững. Liên hệ ngay: 0987654321. Truy cập: betking88.com,1,accepted_label_1
"[Dịch vụ Công An] Thông báo: Tài khoản định danh của quý khách đã bị tạm ngưng hoạt động. Truy cập congandoffice.com để xác thực ngay lập tức, nếu không sẽ bị khóa vĩnh viễn.",1,accepted_label_1
Tiki: Ma OTP de xac thuc tai khoan la 192837. Co hieu luc trong 5 phut. Khong cung cap ma cho bat ky ai.,0,accepted_label_0
"SHB: Quy khach vua dang nhap thanh cong vao SHB Mobile luc 14:05. Neu khong phai ban, vui long lien he 1800588822.",0,accepted_label_0
"Siêu Thị M3L0 có nhu cầu tuyển gấp nhân viên đóng gói sản phẩm. Lương hấp dẫn 600k-5tr/ngày. Độ tuổi 18-55. Làm tại nhà linh hoạt, thu nhập ổn định. Zalo: zalo.me/84987654321 Zalo: 0987654321",0,accepted_label_0
[BIDV Secure] Cảnh báo: Tài khoản của bạn tạm ngưng hoạt động do nghi vấn giao dịch. Truy cập ngay bidv-verify.com để xác thực và kích hoạt lại.,1,accepted_label_1
"[Vietnamobile] Thong bao: So 09xxxxxxxx duoc chon vao top khach hang than thiet. Nhan ngay 2,500,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,accepted_label_1
Thông_Báo_Tuyển_Đại_Lý_Với_HOÀNG_HUNG~Tỉ_Lệ_Hoa_Hồng_Lên_Đến_60%._Liên_Hệ_Ngay_Zalo: 0978345621._Link: hoanghung.biz/xY7Zp,1,accepted_label_1
"Chỉ cần 2 giờ mỗi ngày, bạn có thể kiếm tới 5-10 triệu đồng mỗi ngày! Đừng bỏ lỡ cơ hội vàng này. Liên hệ ngay qua Zalo: 0987654321 để nhận hướng dẫn chi tiết từ chuyên gia!",1,accepted_label_1
Eximbank: Tai khoan 19001111 cua quy khach Do Van I se bi khoa trong 24h do nghi van gian lan. Lien he 19001234 de xac minh.,1,accepted_label_1
[Google] Ma OTP xac thuc cua ban la: 492318. Co hieu luc trong 5 phut.,0,accepted_label_0
"[HR Solutions Viet Nam] Thong bao trung tuyen vong 1. Vi tri Nhan vien van phong - muc luong 36,000,000 VND. Can chuyen phi kiem tra lich su tu phap: 250.000 VND de vao vong 2.",1,accepted_label_1
Mời bạn ghé thăm hội nhóm kín trên Zalo: zalo.me/nhomkinhtinhdem Đừng bỏ lỡ cơ hội kết bạn cùng những người tâm đầu ý hợp. Mọi chi tiết xin liên hệ: zalo.me/nhomkinhtinhdem,0,accepted_label_0
"Chị Bình ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 5 triệu nhé, tuần sau có lương em trả. STK em 19034567890 Techcombank.",1,accepted_label_1
"Việc làm hấp dẫn từ HomeCredit: Nhân viên xử lý hồ sơ tín dụng online ngay tại nhà. Mức thu nhập 15-30 triệu/ngày, nhận lương tận 24h. Độ tuổi từ 18-50. Liên hệ ngay qua Telegram: t.me/creditjob2024",0,accepted_label_0
"Ban co do thi goi cho minh qua so 0912345678 nhe, minh dang cho.",0,accepted_label_0
V9Spin_Vui_Esport_Casino. Tặng ngay 200k khi đăng ký: spinvui.com,1,excluded_out_of_scope_malicious
"** Siêu Phẩm Betting Club ** **Liên hệ ngay:** Zalo 0909987654 **Website:** spbc.vip/7Yt3n **TỈ LỆ THƯỞNG KHỦNG:** Lên đến 99.99% **Slogan:** ""Đánh là trúng, trúng là giàu!""",1,accepted_label_1
"[CẢNH BÁO NGHIÊM TRỌNG]: Thẻ CCCD 001085004321 (chủ sở hữu: Đặng Văn Lâm) có khoản nợ 21.450.900VND tại VPBank. Thời hạn thanh toán: 24h kể từ bây giờ. Quá hạn, dữ liệu cá nhân sẽ bị công khai tại nơi cư trú. Gọi ngay 0909887766 để tránh hậu quả.",1,accepted_label_1
"[CẢNH CÁO NGHIÊM]: Mirae Asset vừa cập nhật khoản nợ của ông Trần Văn Quân (CMND: 184756293) trị giá 42.780.000 VND. Nếu không thanh toán ngay trước 20h hôm nay, hồ sơ sẽ được chuyển thẳng đến Phòng PC03 và nơi cư trú. Liên hệ khẩn: 098-765-4321.",1,accepted_label_1
VPBank Smart OTP: Tài khoản của bạn có dấu hiệu bất thường! Truy cập ngay vppaysmart-otp.com để kích hoạt bảo mật khẩn.,1,accepted_label_1
"Xin chào! Mình là Linh. Bên mình đang tuyển cộng tác viên lướt web thưởng 500.000đ/ngày, nhàn tênh luôn. Tham gia ngay thôi!",0,accepted_label_0
TCT: Thong bao tiep nhan ho so khai thue dien tu ma giao dich 20230915-00123. Vui long cho ket qua phan hoi tu co quan thue.,0,accepted_label_0
Bamboo Tuyển gấp nhân viên kiểm tra đơn hàng online. Lương 1.200.000đ/ngày. Độ tuổi 18-55. Nhận việc ngay. Zalo: 0987654321,0,accepted_label_0
BHXH VN: Nhac gia han BHYT ho gia dinh het han vao 30/11/2024. Quy khach vui long DK tai dichvucong.baohiemxahoi.gov.vn hoac tai buu dien gan nhat.,0,accepted_label_0
Sở TT&TT: SIM của bạn đã bị tạm ngưng sau 30 phút không xác minh. Xác thực ngay tại https://gov-xacthuc.online,1,accepted_label_1
[VPBank] TK ngưng hoạt động do thiếu thông tin CMND/CCCD. Truy cập vpbank.zalo-24.com để xác minh.,1,accepted_label_1
"Chào bạn, mình là Linh. Làm cộng tác viên kiếm tiền online cực dễ với app TikTok, mỗi ngày nhận 950k ngay lập tức. Không cần vốn, trả lương ngay khi xong việc.",0,accepted_label_0
"<> **SÔI ĐỘNG CÙNG 90Bet – ĐẶC QUYỀN ĐỈNH CAO** **Tải Ăn Tới Băm** – Nạp rút siêu tốc, chỉ 1-1 phút! **Thưởng Nóng Hổi** – Tặng 150% cho lần nạp đầu tiên. **Cược Đủ Thể Loại** – Tài xỉu, baccarat, slot game đỉnh. **LIÊN HỆ NGAY:** **Zalo:** 0987654321 **Website:** 90bet.gg/joinnow",1,excluded_out_of_scope_malicious
GHTK-GHTK1122334455: Giao khong thanh cong lan 1. Giao vien 0988990011 se lien he lai Quy khach sau.,0,accepted_label_0
[GHN] Don hang 582910 dang duoc giao den ban. Lien he shipper: 0903123456.,0,accepted_label_0
Công ty TQT đang tuyển người hợp tác kinh doanh Shopee siêu lợi nhuận. Lương 80 triệu/tháng. Chỉ cần đăng bài và chăm sóc khách hàng online. Độ tuổi 20-55. Hotline: 0987654321,0,accepted_label_0
**Tin nhắn viết lại:** S1mS0n_B00st-M189_BetK1ng_h0ng_55%. Z4l0: 0938776655. L!nk: BetK1ng.com,1,accepted_label_1
"[CỤC ĐĂNG KIỂM VIỆT NAM]: Tài khoản VNeID của quý khách có dấu hiệu bất thường. Truy cập ngay https://vneid-check.vn để xác thực, tránh khóa vĩnh viễn.",1,accepted_label_1
"[CẢNH BÁO NGHIÊM TRỌNG]: Ông Hoàng Quốc Việt (CMND: 281094756) nợ tài chính tại HD Saison với khoản tiền 8.750.000 VNĐ. Nếu không thanh toán trước 15 giờ hôm nay, chúng tôi sẽ tiến hành phong tỏa tài sản và thông báo tới cơ quan nơi anh công tác. Liên hệ ngay qua ứng dụng Telegram: @tuvanvayvon99",1,accepted_label_1
"TikTok Shop: Ma xac minh tai khoan TikTok Shop cua Quy khach la 381029. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien TikTok Shop.",0,accepted_label_0
BV Dai hoc Y Ha Noi: Ket qua xet nghiem be Nguyen Minh Thu da co. Moi gia dinh den lay tai phong 202.,0,accepted_label_0
"CUỐI CÙNG ĐÂY!!! Chị Trương Thu Thảo, CMND: 052093004857 còn nợ Tài chính FECREDIT 10.250.000 VND. Quá 17 giờ ngày 15/06 mà chưa trả, hình ảnh cá nhân của chị sẽ bị phát tán khắp nơi sinh hoạt và làm việc. Gọi ngay: 0978345672",1,accepted_label_1
"CẢNH BÁO NGHIÊM TRỌNG!!! Anh Trương Văn Sỹ (CMND 072093847512) đang nợ ngân hàng HD Saison số tiền 4.850.000 VND. Phải hoàn tất khoản nợ trước 17H ngày 29/10. Nếu chậm trễ, phòng pháp chế sẽ tiến hành khởi kiện và phối hợp cùng chính quyền địa phương nơi cư trú. Liên hệ ngay: 0934.283.716.",1,accepted_label_1
"Mai mang laptop nhe, phong hop hu may tinh roi.",0,accepted_label_0
"Shopee: Don hang #240814QWERTY cua ban da duoc lay thanh cong. Tai xe dang giao den ban, vui long giu may.",0,accepted_label_0
"Thông báo từ CQTQLĐB: Tài khoản ngân hàng của bạn có dấu hiệu giao dịch bất thường. Truy cập ngay: vneid-giaodich.com để xác nhận trong vòng 1 tiếng, tránh khóa dịch vụ.",1,accepted_label_1
Techcombank: Ma OTP 839210. Hieu luc 3 phut. KHONG chia se cho bat ky ai ke ca nhan vien ngan hang.,0,accepted_label_0
[THÔNG BÁO KHẨN] Cơ quan BHXH: Quý ông (Mã số B5) đã đủ điều kiện nhận hỗ trợ đợt 3. Nhận ngay: zxcvbn123.vn. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
"Ngân hàng Techcombank: Cảnh báo! Tài khoản của quý khách vừa bị truy cập bất thường. Để bảo vệ, hãy truy cập ngay techcom-update.com ngắt kết nối thiết bị lạ.",1,accepted_label_1
"[CẢNH BÁO CUỐI CÙNG]: Bên B đang bị khởi tố hình sự vì hành vi chiếm đoạt tài sản. Trong vòng 18 tiếng nếu không liên hệ 0987654321 để xác minh, chúng tôi sẽ phong tỏa toàn bộ tài sản và khởi tố ngay lập tức.",1,accepted_label_1
"Bạn được lựa chọn vào hội nhóm đầu tư siêu lợi nhuận. Chỉ cần bỏ ra 3 triệu, lợi nhuận hàng ngày sẽ về tài khoản bạn 10 triệu. Tham gia ngay: t.me/hoingudautu247",1,accepted_label_1
