"sample_id","content","content_after","label","has_url","has_phone_number","sender_type","category","obfuscation_level","data_origin","source_dataset","source_file","source_row_id"
"phase1_08260","ĐN-Telegram: D-u-n-g-t-h-u-v-i-d-i-c-h-v-u-h-e-n-h-o-t-a-i-D-a-N-a-n-g. T-e-l-e: t.me/dn_dating_fun vB1n","Đà Nẵng - Telegram: Thưởng thức hương vị dịch vụ hẹn hò tại Đà Nẵng. Telegram: t.me/dn_dating_fun vB1n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2696"
"phase1_08261","HCM-Telegram: M-a-y-b-a-y-b-a-o-t-h-u-H-C-M-t-i-m-p-h-i-c-o-n-t-r-e. T-e-l-e: bit.ly/hcm_mbbg_hot mN4k","Hồ Chí Minh - Telegram: Máy bay bà già Hồ Chí Minh tìm phi công trẻ. Telegram: bit.ly/hcm_mbbg_hot mN4k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2697"
"phase1_08262","HN-Zalo: G-a-i-x-i-n-h-H-a-N-o-i-s-a-n-s-a-n-g-p-h-u-c-v-u-q-u-y-a-n-h. Z-a-l-o: zalo.me/g/hn_girls_hot lK6j","Hà Nội - Zalo: Gái xinh Hà Nội sẵn sàng phục vụ quý anh. Zalo: zalo.me/g/hn_girls_hot lK6j","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2698"
"phase1_08263","ĐN-Telegram: E-m-l-a-m-n-h-a-n-v-i-e-n-v-a-n-p-h-o-n-g-D-N-m-u-o-n-v-u-i. T-e-l-e: t.ly/dn_office_girl hG5f","Đà Nẵng - Telegram: Em làm nhân viên văn phòng Đà Nẵng muốn vui vẻ. Telegram: t.ly/dn_office_girl hG5f","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2699"
"phase1_08264","HCM-Zalo: H-C-M-c-a-n-t-i-m-n-g-u-o-i-y-e-u-h-o-p-d-o-n-g-k-i-n. Z-a-l-o: bit.ly/hcm_dating_contract dS3a","Hồ Chí Minh - Zalo: Hồ Chí Minh cần tìm người yêu hợp đồng kín. Zalo: bit.ly/hcm_dating_contract dS3a","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2700"
"phase1_08265","HN-Telegram: H-a-N-o-i-d-i-c-h-v-u-v-i-p-t-a-i-g-i-a-c-h-o-c-a-c-a-n-h. T-e-l-e: t.me/hn_home_service qW2e","Hà Nội - Telegram: Hà Nội dịch vụ vip tại gia cho các anh. Telegram: t.me/hn_home_service qW2e","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2701"
"phase1_08266","ĐN-Telegram: T-i-m-e-m-g-a-i-m-u-a-h-e-D-a-N-a-n-g-c-u-c-n-h-i-e-t. T-e-l-e: bit.ly/dn_summer_girls rT9y","Đà Nẵng - Telegram: Tìm em gái mùa hè Đà Nẵng cực nhiệt. Telegram: bit.ly/dn_summer_girls rT9y","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2702"
"phase1_08267","HCM-Telegram: S-u-g-a-r-b-a-b-y-H-C-M-c-a-n-t-i-m-d-a-d-d-y-c-h-u-d-a-o. T-e-l-e: t.me/hcm_sugar_baby uI1o","Hồ Chí Minh - Telegram: Sugar baby Hồ Chí Minh cần tìm daddy chu đáo. Telegram: t.me/hcm_sugar_baby uI1o","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2703"
"phase1_08268","HCM-Telegram: tORK;iM!ay-H_C_M-n;h4n-thu""0g-tU-quy-B;H;T,N. T-e-l-e: t.me/hcm_extreme_1 vX9z","Hồ Chí Minh - Telegram: Trao đổi tình tiền Hồ Chí Minh nhận thưởng từ quỹ Bảo hiểm tai nạn. Telegram: t.me/hcm_extreme_1 vX9z","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2704"
"phase1_08269","HN-Zalo: G;A;I_X;i;N;H-H;N-p:h;u;c-v;u-A-t:u-A-z. Z-a-l-o: zalo.me/g/hn_vip_extreme bN3m","Hà Nội - Zalo: GÁI XINH HÀ NỘI phục vụ Anh từ A đến Z. Zalo: zalo.me/g/hn_vip_extreme bN3m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2705"
"phase1_08270","ĐN-Telegram: E:m-m;0;i-v;e-D;N-c;A;n-A-h;u;0;n;g-d;A;n-v;U;i. T-e-l-e: bit.ly/dn_new_girl pL7k","Đà Nẵng - Telegram: Em mới về Đà Nẵng cần Anh hướng dẫn vui vẻ. Telegram: bit.ly/dn_new_girl pL7k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2706"
"phase1_08271","HCM-Zalo: S.u.g.ä.r-B.ä.b.ÿ-H.C.M-k.i.n-đ.ä.ö-v.i.p. Z-a-l-o: zalo.me/g/hcm_sb_vip_99 rE2w","Hồ Chí Minh - Zalo: Sugar Baby Hồ Chí Minh kín đáo vip. Zalo: zalo.me/g/hcm_sb_vip_99 rE2w","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2707"
"phase1_08272","HN-Telegram: H;N-t;i;m-b;A;n-t;i;n;h-k;0-r;A;n;g-b;u;0;c. T-e-l-e: t.me/hn_no_strings tY4u","Hà Nội - Telegram: Hà Nội tìm bạn tình không ràng buộc. Telegram: t.me/hn_no_strings tY4u","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2708"
"phase1_08273","ĐN-Telegram: Đ_N;A;n;g-v;U;i-v;e-c;U;n;g-E-x;i;n;h-t;u;0;i-2;k. T-e-l-e: t.ly/dn_fun_2k oP6m","Đà Nẵng - Telegram: Đà Nẵng vui vẻ cùng Em xinh tươi 2000. Telegram: t.ly/dn_fun_2k oP6m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2709"
"phase1_08274","HCM-Telegram: tORK;iM!ay-H_C_M-m;U;0;n-t;i;m-A-n;u;0;i-n;H;e. T-e-l-e: t.me/hcm_baby_extreme qA1s","Hồ Chí Minh - Telegram: Trao đổi tình tiền Hồ Chí Minh muốn tìm Anh nuôi nhé. Telegram: t.me/hcm_baby_extreme qA1s","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2710"
"phase1_08275","HN-Zalo: H:N-d;i;c;h-v;u-s;u-s;y-v;i;p-c;h;o-A-y;e;u. Z-a-l-o: bit.ly/hn_susy_vip dF8g","Hà Nội - Zalo: Hà Nội dịch vụ sung sướng vip cho Anh yêu. Zalo: bit.ly/hn_susy_vip dF8g","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2711"
"phase1_08276","ĐN-Telegram: G;A;i-X;i;n;h-Đ;N-c;A;n-t;i;m-M;T;Q-v;u;i-v;e. T-e-l-e: t.me/dn_mtq_xinh gH2j","Đà Nẵng - Telegram: Gái Xinh Đà Nẵng cần tìm Mạnh Thường Quân vui vẻ. Telegram: t.me/dn_mtq_xinh gH2j","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2712"
"phase1_08277","HCM-Zalo: H.C.M-t.i.m-e.m-g.a.i-m.u.a-h.e-c.u.c-n.h.i.e.t. Z-a-l-o: zalo.me/g/hcm_hot_summer kL5n","Hồ Chí Minh - Zalo: Hồ Chí Minh tìm em gái mùa hè cực nhiệt. Zalo: zalo.me/g/hcm_hot_summer kL5n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2713"
"phase1_08278","HN-Telegram: H;N-m;a;y-b;a;y-b;a;o-t;h;u-t;i;m-p;h;i-c;o;n. T-e-l-e: t.ly/hn_mbbg_extreme xC9v","Hà Nội - Telegram: Hà Nội máy bay bà già tìm phi công. Telegram: t.ly/hn_mbbg_extreme xC9v","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2714"
"phase1_08279","ĐN-Telegram: tORK;iM!ay-Đ_N-n;h4n-v;U;i-v;e-c;U;n;g-E. T-e-l-e: bit.ly/dn_noise_fun vB4m","Đà Nẵng - Telegram: Trao đổi tình tiền Đà Nẵng nhận vui vẻ cùng Em. Telegram: bit.ly/dn_noise_fun vB4m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2715"
"phase1_08280","HCM-Zalo: E;m-1;8;t-m;0;i-r;a-t;r;u;0;n;g-H;C;M-c;A;n-A. Z-a-l-o: zalo.me/g/hcm_fresh_18 bN1x","Hồ Chí Minh - Zalo: Em 18 tuổi mới ra trường Hồ Chí Minh cần Anh. Zalo: zalo.me/g/hcm_fresh_18 bN1x","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2716"
"phase1_08281","HN-Telegram: H:N-t;i;m-b;A;n-đ;0;n-g-h;A;n;h-đ;e;m-k;h;u;y;a. T-e-l-e: t.me/hn_night_companion mQ7w","Hà Nội - Telegram: Hà Nội tìm bạn đồng hành đêm khuya. Telegram: t.me/hn_night_companion mQ7w","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2717"
"phase1_08322","E_đ@ng_0_HCM_c@n_t!m_A_tr@i_tâm_sự_đêm_khuy@. K.ế.t_b@n_Telegram_nhận_ảnh: t.me/hcm_dem_33 ZxYq","Em đang ở Hồ Chí Minh cần tìm Anh trai tâm sự đêm khuya. Kết bạn Telegram nhận ảnh: t.me/hcm_dem_33 ZxYq","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2758"
"phase1_08323","H.e.n.h.o.k.i.n.h.d.a.o.t.a.i.H.N. L.i.e.n.h.e.Z.a.l.o.x.e.m.m.a.u.x.i.n.h: zalo.me/g/hn_sv_99 KpL2","Hẹn hò kín đáo tại Hà Nội. Liên hệ Zalo xem mẫu xinh: zalo.me/g/hn_sv_99 KpL2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2759"
"phase1_08324","Đ-N_v*i_v*u_c:u_n_g_e_m_u_t_n_g_0_n. K!ê't_bÄn_T:e_I_e_g_r_Ä_m: bit.ly/dn_vip_11 mN0p","Đà Nẵng vi vu cùng em út ngon. Kết bạn Telegram: bit.ly/dn_vip_11 mN0p","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2760"
"phase1_08345","Ch1_c4n_15p_th4_t1m_v1d30_m01_ng4y_nh4n_2OOk. Kh0ng-v0n-kh0ng-kn. L13n_h3_z4l0_m1nh_nh3.","Chỉ cần 15 phút thả tim video mỗi ngày nhận 200 nghìn. Không vốn không kinh nghiệm. Liên hệ zalo mình nhé.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2781"
"phase1_08353","B4n_01_th4-t1m-v1d30-T1kT0k-nh4n-qu4-1OOk. Ch1 c4n 10p r4nh th01. Kh0ng-c4n-k1nh-ngh13m!","Bạn ơi thả tim video TikTok nhận quà 100 nghìn. Chỉ cần 10 phút rảnh thôi. Không cần kinh nghiệm!","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2789"
"phase1_08385","Em_xinh_tu0i_18_dang_tim_b@n_t!nh_dem_nay. HN – Zalo: https://zalo.me/g/hn_date99 kLm4","Em xinh tươi 18 đang tìm bạn tình đêm nay. Hà Nội – Zalo: https://zalo.me/g/hn_date99 kLm4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2821"
"phase1_08386","C@n_nguoi_t@m_su_dem_khuya_cung_e_nhe. HCM – Telegram: https://t.me/hcm_hot_33 bV8s","Cần người tâm sự đêm khuya cùng em nhé. Hồ Chí Minh – Telegram: https://t.me/hcm_hot_33 bV8s","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2822"
"phase1_08387","D!ch_vu_h3n_ho_V!P_danh_cho_anh_trai. ĐN – Telegram: https://t.ly/dn_vip_9 xP9j","Dịch vụ hẹn hò VIP dành cho anh trai. Đà Nẵng – Telegram: https://t.ly/dn_vip_9 xP9j","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2823"
"phase1_08388","CluB_h3n_h0_k!n_d@o_ch0_quY_onG. HN – Telegram: https://t.me/hn_club_vip7 mN1r","Câu lạc bộ hẹn hò kín đáo cho quý ông. Hà Nội – Telegram: https://t.me/hn_club_vip7 mN1r","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2824"
"phase1_08389","G@i_goi_H_C_M_phuc_vu_t@n_n0i_24h. HCM – Zalo: https://bit.ly/hcm_girl_88 rT2q","Gái gọi Hồ Chí Minh phục vụ tận nơi 24 giờ. Hồ Chí Minh – Zalo: https://bit.ly/hcm_girl_88 rT2q","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2825"
"phase1_08390","Em_s!nh_v!en_m0i_len_t!m_ngu0i_giup_do. ĐN – Telegram: https://t.me/dn_sv_99 wY5u","Em sinh viên mới lên tìm người giúp đỡ. Đà Nẵng – Telegram: https://t.me/dn_sv_99 wY5u","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2826"
"phase1_08391","T!m_b@n_t!nh_k0_r@ng_bu0c_dem_n@y. HN – Zalo: https://zalo.me/g/hn_fwb_x xL9p","Tìm bạn tình không ràng buộc đêm nay. Hà Nội – Zalo: https://zalo.me/g/hn_fwb_x xL9p","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2827"
"phase1_08392","K3t_b@n_h3n_ho_cung_e_ng0n_b0dy. HCM – Telegram: https://t.ly/hcm_baby_v tR4k","Kết bạn hẹn hò cùng em ngon thân hình chuẩn. Hồ Chí Minh – Telegram: https://t.ly/hcm_baby_v tR4k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2828"
"phase1_08393","D-i-c-h v-u h-e-n h-o k-i-n d-a-o t-a-i H-N. HN – Zalo: https://bit.ly/hn_club_x jQ2n|1","Dịch vụ hẹn hò kín đáo tại Hà Nội. Hà Nội – Zalo: https://bit.ly/hn_club_x jQ2n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2829"
"phase1_08394","E-m s-i-n-h v-i-e-n t-i-m n-g-u-o-i b-a-o n-u-o-i. HCM – Telegram: https://t.me/hcm_xyz_77 zE5m","Em sinh viên tìm người bao nuôi. Hồ Chí Minh – Telegram: https://t.me/hcm_xyz_77 zE5m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2830"
"phase1_08395","T-i-m b-a-n t-i-n-h k-h-o-n-g r-a-n-g b-u-o-c. ĐN – Telegram: https://t.ly/dn_sweet_11 pO0w","Tìm bạn tình không ràng buộc. Đà Nẵng – Telegram: https://t.ly/dn_sweet_11 pO0w","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2831"
"phase1_08396","G-a-i x-i-n-h d-o-i b-a-n t-r-a-i t-a-i H-C-M. HCM – Zalo: https://zalo.me/g/hcm_g_987 aS3d","Gái xinh đợi bạn trai tại Hồ Chí Minh. Hồ Chí Minh – Zalo: https://zalo.me/g/hcm_g_987 aS3d","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2832"
"phase1_08397","C-a-n n-g-u-o-i t-a-m s-u d-e-m k-h-u-y-a. HN – Telegram: https://bit.ly/hn_night_v vF6g","Cần người tâm sự đêm khuya. Hà Nội – Telegram: https://bit.ly/hn_night_v vF6g","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2833"
"phase1_08398","H-e-n h-o v-i-p d-a-n-h c-h-o a-n-h t-r-a-i. ĐN – Telegram: https://t.me/dn_top_1 xH8n","Hẹn hò vip dành cho anh trai. Đà Nẵng – Telegram: https://t.me/dn_top_1 xH8n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2834"
"phase1_08399","B-a-n m-u-o-n t-i-m g-a-i g-o-i c-h-o-i d-e-m. HCM – Zalo: https://zalo.me/g/hcm_fun_9 yJ2m","Bạn muốn tìm gái gọi chơi đêm. Hồ Chí Minh – Zalo: https://zalo.me/g/hcm_fun_9 yJ2m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2835"
"phase1_08400","E-m m-o-i l-e-n t-h-a-n-h p-h-o c-a-n t-i-e-n. HN – Telegram: https://t.ly/hn_girl_55 qK9l","Em mới lên thành phố cần tiền. Hà Nội – Telegram: https://t.ly/hn_girl_55 qK9l","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2836"
"phase1_08401","Em`X1nH;tuO!_18`t:m:b@n`t1nH. HN – Telegram: https://t.me/hn_girl_x1 yT8m","Em xinh tươi 18 tìm bạn tình. Hà Nội – Telegram: https://t.me/hn_girl_x1 yT8m","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2837"
"phase1_08402","D;i\""C.H:vU;h3N:hO:v_I_p. HCM – Zalo: https://zalo.me/g/hcm_vip_gold rK1l","Dịch vụ hẹn hò vip. Hồ Chí Minh – Zalo: https://zalo.me/g/hcm_vip_gold rK1l","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2838"
"phase1_08403","T;I_M:b@n`t!nH;d_E_m:n_A_y. ĐN – Telegram: https://bit.ly/dn_night_v8 aS4n","Tìm bạn tình đêm nay. Đà Nẵng – Telegram: https://bit.ly/dn_night_v8 aS4n","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2839"
"phase1_08404","C\""A.n:N;gU_o;I:t_A_m:s_U. HN – Zalo: https://t.ly/hn_secret_99 bM3v","Cần người tâm sự. Hà Nội – Zalo: https://t.ly/hn_secret_99 bM3v","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2840"
"phase1_08405","G;A!_g:O;i:H;C_M:n_G_0_n. HCM – Telegram: https://t.me/hcm_sugar_x pL5z","Gái gọi Hồ Chí Minh ngon. Hồ Chí Minh – Telegram: https://t.me/hcm_sugar_x pL5z","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2841"
"phase1_08406","E:m;s_I_n:H_v;I_e:N:c_A_n:t_I_e_N. ĐN – Telegram: https://zalo.me/g/dn_sv_hot nB7c","Em sinh viên cần tiền. Đà Nẵng – Telegram: https://zalo.me/g/dn_sv_hot nB7c","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2842"
"phase1_08407","K:e;T:b_A_n:h_E_n:h_O_v;I_p. HN – Telegram: https://bit.ly/hn_vip_chat dR2x","Kết bạn hẹn hò vip. Hà Nội – Telegram: https://bit.ly/hn_vip_chat dR2x","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2843"
"phase1_08408","B;A_n:m_U_o;N:v_U_i:v_E:d_E_m. HCM – Zalo: https://t.ly/hcm_party_1 gH9k","Bạn muốn vui vẻ đêm. Hồ Chí Minh – Zalo: https://t.ly/hcm_party_1 gH9k","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2844"
"phase1_08409","H_C_M-CluB_h3n_h0_k!n_d@o. HCM – Telegram: https://t.me/hcm_secret_club vX4p","Hồ Chí Minh - Câu lạc bộ hẹn hò kín đáo. Hồ Chí Minh – Telegram: https://t.me/hcm_secret_club vX4p","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2845"
"phase1_08410","HN~S!nh_v!en_t!m_b@n_tr@i_giup_do. HN – Zalo: https://zalo.me/g/hn_sv_9x mZ2q","Hà Nội - Sinh viên tìm bạn trai giúp đỡ. Hà Nội – Zalo: https://zalo.me/g/hn_sv_9x mZ2q","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2846"
"phase1_08411","DN^G@i_x!nh_phuc_vu_t@n_n0i_dem_n@y. ĐN – Telegram: https://bit.ly/dn_girl_hot xN8j","Đà Nẵng - Gái xinh phục vụ tận nơi đêm nay. Đà Nẵng – Telegram: https://bit.ly/dn_girl_hot xN8j","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2847"
"phase1_08412","H_N-T!m_b@n_t!nh_FWB_kh0ng_r@ng_bu0c. HN – Telegram: https://t.me/hn_fwb_vip tP1o","Hà Nội - Tìm bạn tình Bạn đời đối tác tình dục không ràng buộc không ràng buộc. Hà Nội – Telegram: https://t.me/hn_fwb_vip tP1o","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2848"
"phase1_08413","HCM*D!ch_vu_h3n_ho_V!P_anh_tr@i. HCM – Zalo: https://t.ly/hcm_vip_888 rK5w","Hồ Chí Minh - Dịch vụ hẹn hò VIP anh trai. Hồ Chí Minh – Zalo: https://t.ly/hcm_vip_888 rK5w","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2849"
"phase1_08414","D-N-T-i-m b-a-n t-a-m s-u k-i-n d-a-o. ĐN – Telegram: https://zalo.me/g/dn_chat_x kL9u","Đà Nẵng - Tìm bạn tâm sự kín đáo. Đà Nẵng – Telegram: https://zalo.me/g/dn_chat_x kL9u","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2850"
"phase1_08415","H-N-G-a-i x-i-n-h s-a-n s-a-n-g p-h-u-c-v-u. HN – Zalo: https://bit.ly/hn_hot_girl jM2v","Hà Nội - Gái xinh sẵn sàng phục vụ. Hà Nội – Zalo: https://bit.ly/hn_hot_girl jM2v","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","2851"
