row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
4535,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1154,[T.B] BHXH: ong (BA) da du d!eu k!en NHAN T1EN h0 tro tu quy BH-TN. Bam vao www.mjnhy.icu. QUA HAN SE KHONG DUOC CHAP NHAN! bN5m,[T.B] BHXH: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.mjnhy.icu. QUA HAN SE KHONG DUOC CHAP NHAN! bN5m
4537,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.12,Hoan thue TNCN: Ong (Ba) da du d!eu k!en NHAN T1EN tu quy BHTN. Bam vao www.uytrf.icu. QUA HAN SE KHONG DUOC CHAP NHAN! nB7v,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.uytrf.icu. QUA HAN SE KHONG DUOC CHAP NHAN! nB7v
4538,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3043,0.2609,Quy BHTN: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro tu quy BH#TN. Nhan t41: www.kiujn.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! vC9x,Quy BHTN: B4n_da-du D!EU_K!EN nh4n_T1EN ho~tro tu quy BH#TN. Nhan t41: www.kiujn.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! vC9x
4539,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.24,0.12,[BHXH] Theo NQ-116: ong (BA) da du d!eu k!en NHAN T1EN h0 tro. Bam vao mo.loiuy.com. QUA HAN SE KHONG DUOC CHAP NHAN! xZ1c,[BHXH] Theo NQ-116: ong (BA) da du dieu kien NHAN T1EN ho tro. Bam vao mo.loiuy.com. QUA HAN SE KHONG DUOC CHAP NHAN! xZ1c
4541,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2857,0.1429,BHXH V1et N4m: ong (BA) da du d!eu k!en NHAN T1EN h0 tr0 tu quy BH-TN. Bam vao www.awqsz.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fT6g,BHXH V1et N4m: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.awqsz.icu. QUA HAN SE KHONG DUOC CHAP NHAN! fT6g
4542,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.45,0.3,[TB] Quy BHTN: B4n_da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-116. Nhan t41: mo.vfrgh.com. QUA_HAN SE KH0NG_DUOC CHAP_NHAN! hY8j,[TB] Quy BHTN: B4n_da-du DIEU*KIEN nh4n_T1EN ho~tro NQ-116. Nhan t41: mo.vfrgh.com. QUA_HAN SE KH0NG_DUOC CHAP_NHAN! hY8j
4543,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1923,0.1154,Bo LD-TB-XH: Ong (Ba) da du d!eu k!en nhan t1en tu quy BHTN. Bam vao www.cxvbn.icu. QUA HAN SE KHONG DUOC CHAP NHAN! jU9k,Bo LD-TB-XH: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.cxvbn.icu. QUA HAN SE KHONG DUOC CHAP NHAN! jU9k
4544,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.1667,H0 tr0 COVID-19: B4n_da_du_d!eu_k!en_nh4n_T1EN h0 tro. Bam vao mo.mjuik.com. QUA-HAN SE KHONG DUOC CHAP NHAN! kI4o,HO tro COVID-19: B4n_da_du_d!eu_k!en_nh4n_T1EN ho tro. Bam vao mo.mjuik.com. QUA-HAN SE KHONG DUOC CHAP NHAN! kI4o
4545,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2083,0.125,Hoan thue TNCN: ong (BA) da du d!eu k!en NHAN T1EN theo NQ-116. Bam vao www.vcdew.icu. QUA HAN SE KHONG DUOC CHAP NHAN! lO1p,Hoan thue TNCN: ong (BA) da du dieu kien NHAN T1EN theo NQ-116. Bam vao www.vcdew.icu. QUA HAN SE KHONG DUOC CHAP NHAN! lO1p
4547,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,Quy BHTN: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao mo.bgtvf.com. QUA HAN SE KHONG DUOC CHAP NHAN! nS5d,Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao mo.bgtvf.com. QUA HAN SE KHONG DUOC CHAP NHAN! nS5d
4549,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2857,0.1429,Bo LD-TB-XH: ong (BA) da du d!eu k!en nh4n t1en h0 tr0 tu quy BHTN. Bam vao www.xswza.icu. QUA HAN SE KHONG DUOC CHAP NHAN! vH9j,Bo LD-TB-XH: ong (BA) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.xswza.icu. QUA HAN SE KHONG DUOC CHAP NHAN! vH9j
4551,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.24,0.12,[BHXH VN] Theo NQ-116: ong (BA) da du d!eu k!en NHAN T1EN h0 tro. Bam vao www.loiuj.icu. QUA HAN SE KHONG DUOC CHAP NHAN! xM4n,[BHXH VN] Theo NQ-116: ong (BA) da du dieu kien NHAN T1EN ho tro. Bam vao www.loiuj.icu. QUA HAN SE KHONG DUOC CHAP NHAN! xM4n
4553,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,Quy BHTN: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao mo.cdewq.com. QUA HAN SE KHONG DUOC CHAP NHAN! qW8e,Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao mo.cdewq.com. QUA HAN SE KHONG DUOC CHAP NHAN! qW8e
4555,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1154,[T.B] BHXH: ong (BA) da du d!eu k!en NHAN T1EN h0 tro tu quy BH-TN. Bam vao www.vfrgt.icu. QUA HAN SE KHONG DUOC CHAP NHAN! uI5o,[T.B] BHXH: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.vfrgt.icu. QUA HAN SE KHONG DUOC CHAP NHAN! uI5o
4557,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.12,Hoan thue TNCN: Ong (Ba) da du d!eu k!en NHAN T1EN tu quy BHTN. Bam vao www.vbgty.icu. QUA HAN SE KHONG DUOC CHAP NHAN! aS7d,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.vbgty.icu. QUA HAN SE KHONG DUOC CHAP NHAN! aS7d
4559,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.24,0.12,[BHXH] Theo NQ-116: ong (BA) da du d!eu k!en NHAN T1EN h0 tro. Bam vao mo.zaqws.com. QUA HAN SE KHONG DUOC CHAP NHAN! jK1l,[BHXH] Theo NQ-116: ong (BA) da du dieu kien NHAN T1EN ho tro. Bam vao mo.zaqws.com. QUA HAN SE KHONG DUOC CHAP NHAN! jK1l
4561,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.35,0.25,[VIETCOMBANK] Tai kh04n cua quy khach da bi kH04. Vui l0ng dang nh4p tai http://vietcombank.vn-ks.top de x4c minh truoc 24h.,[VIETCOMBANK] Tai kh04n cua quy khach da bi kH04. Vui l0ng dang nhap tai http://vietcombank.vn-ks.top de xac minh truoc 24h.
4567,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5238,0.381,[TPBANK] C4nh b40: Tai kh04n TPB cua ban co d4u h13u xAm nh4p. Dang nh4p http://tpbank.vn-gt.top de d01 m4 p1n ngay.,[TPBANK] Canh b40: Tai kh04n TPB cua ban co d4u h13u xAm nhap. Dang nhap http://tpbank.vn-gt.top de d01 m4 p1n ngay.
4572,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.35,0.35,TECHCOMBANK: Quy khach vua tHuc h13n l3nh chuyen t13n 50tr. Neu khong f41 ban bam vao http://techcombank-online.vip de hUy l3nh.,TECHCOMBANK: Quy khach vua thuc h13n l3nh chuyen t13n 50tr. Neu khong f41 ban bam vao http://techcombank-online.vip de hUy l3nh.
4575,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4545,0.2273,[MB BANK] Thong bao: Ban nh4n duoc kH04n t13n h0 tr0 2tr dong. Truy cap http://mbbank-online.vip de rUt t13n v3 t4j kH04n.,[MB BANK] Thong bao: Ban nh4n duoc kH04n tien ho tro 2tr dong. Truy cap http://mbbank-online.vip de rUt tien v3 t4j khoan.
4576,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2917,0.25,TPBANK: Ung dung TPB bj kH04 do dang nH4p tH13t bi la. Vui l0ng x4c tHuc ngay t4j http://tpbank.cc de tiep tUc sU zUng.,TPBANK: Ung dung TPB bj kH04 do dang nH4p tH13t bi la. Vui l0ng xac thuc ngay t4j http://tpbank.cc de tiep tUc sU zUng.
4579,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4737,0.3684,[VIETCOMBANK] Tai kh04n da bi han cHe g140 d1ch. Dang nH4p http://vietcombank.cc de m0 lai cHUc n4ng chuy3n t13n.,[VIETCOMBANK] Tai kh04n da bi han cHe giao d1ch. Dang nH4p http://vietcombank.cc de m0 lai cHUc n4ng chuy3n tien.
4581,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.619,0.4286,[BIDV] T41 kH04n co d4u h13u bi xAm nH4p. Vui l0ng dang nH4p t4j http://bidv.vn-zx.top de kH04 t4j kH04n kH4n cap.,[BIDV] T41 kH04n co d4u h13u bi xAm nhap. Vui l0ng dang nhap t4j http://bidv.vn-zx.top de khoa t4j khoan kH4n cap.
4591,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.375,0.2917,[BIDV] CANH BAO: Tai kh04n cua ban da bi tH4y d01 s0 d13n tH041 nH4n OTP. X4c tHuc ngay tai http://bidv-online.vip de hUy Bo.,[BIDV] CANH BAO: Tai kh04n cua ban da bi tH4y d01 so d13n tH041 nH4n OTP. Xac thuc ngay tai http://bidv-online.vip de hUy Bo.
4597,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.55,0.5,[SHB DIGIBANK] Phat h13n l3nH cHUy3n t13n d1 nU0c nG04j. Bam vao http://shbdigibank-online.vip de cH4n g140 d1ch ngay lUp tUc.,[SHB DIGIBANK] Phat h13n l3nH cHUy3n t13n d1 nU0c nG04j. Bam vao http://shbdigibank-online.vip de cH4n giao d1ch ngay lUp tUc.
4598,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3636,0.2727,SACOMBANK: T41 kH04n cua ban da du d13u k13n nhan qua tRU n13n. Truy cap http://sacombank.cc de nhan truoc 12h tRU4 nay.,SACOMBANK: T41 kH04n cua ban da du dieu kien nhan qua tRU n13n. Truy cap http://sacombank.cc de nhan truoc 12h tRU4 nay.
4599,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5455,0.4545,[VIETCOMBANK] t41 kH04n se bi kH04 z0 khong sU zUng tRU0ng tH0j g14n z4j. vui l0ng dang nH4p http://vietcombank.vn-pl.top de zUy tR1.,[VIETCOMBANK] t41 kH04n se bi khoa z0 khong sU zUng tRU0ng tH0j g14n z4j. vui l0ng dang nhap http://vietcombank.vn-pl.top de zUy tR1.
4681,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2593,0.1481,BHXH Viet Nam: Ong (Ba) da du d!eu k!en nh4n t1en h0 tro tu quy BHTN. Bam vao www.vksda.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH3k,BHXH Viet Nam: Ong (Ba) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.vksda.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH3k
4764,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3571,0.3214,T1kt0k dang tuyen nh4n vien xu ly don hang tr3n n3n t4ng. Thu nh4p 350-999k/ngay. Nhan t13n s4u 15 fhut. Yeu cau 22-65 tuoi. Lien he Zalo: zalo.me/84912837465 Zalo: 84912837465,T1kt0k dang tuyen nh4n vien xu ly don hang tr3n n3n t4ng. Thu nh4p 350-999k/ngay. Nhan tien s4u 15 fhut. Yeu cau 22-65 tuoi. Lien he Zalo: zalo.me/84912837465 Zalo: 84912837465
4767,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2917,0.25,Tiki dang tuyen s0 luong l0n nh4n vien d4t hang de n4ng thap cua hang. Thu nh4p 800.000d/ng4y. Tuoi 23-65. Lien he Zalo truc tiep: 84776123459,Tiki dang tuyen so luong l0n nh4n vien d4t hang de n4ng thap cua hang. Thu nh4p 800.000d/ng4y. Tuoi 23-65. Lien he Zalo truc tiep: 84776123459
4773,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.36,0.32,"Shopee tuyen nh4n vien lam v13c t41 nh4!!! Thu nh4p 350-999k/ngay. Yeu cau 22-55 tuoi. Khong can kinh nghiem, co ngu01 huong d4n. Zalo: zalo.me/84915678234","Shopee tuyen nh4n vien lam v13c t41 nh4!!! Thu nhap 350-999k/ngay. Yeu cau 22-55 tuoi. Khong can kinh nghiem, co ngu01 huong d4n. Zalo: zalo.me/84915678234"
4776,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4,0.36,3B4y tuyen nh4n vien xu ly don hang TMDT t41 nha. Thu nh4p 500k-3000k/ngay. Tuoi 22-60. Th40 t4c don g14n. Lien he: zalo.me/84906781234 Zalo: 84906781234,3B4y tuyen nh4n vien xu ly don hang TMDT t41 nha. Thu nhap 500k-3000k/ngay. Tuoi 22-60. Th40 t4c don g14n. Lien he: zalo.me/84906781234 Zalo: 84906781234
4782,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2273,0.1818,Lazada tuyen nv xu ly don hang t41 nha. Thu nh4p 800.000d/ng4y. Nhan t13n ngay. Tuoi 22-60. Khong can kinh nghiem. Zalo: zalo.me/84948273615,Lazada tuyen nv xu ly don hang t41 nha. Thu nh4p 800.000d/ng4y. Nhan tien ngay. Tuoi 22-60. Khong can kinh nghiem. Zalo: zalo.me/84948273615
4788,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4348,0.3913,"T1kt0k tuyen nv xu ly don hang. Thu nh4p 350-999k/ngay. Th40 t4c don g14n, nh4n t13n s4u 13-25 phut. Tuoi 22-60. Zalo: zalo.me/84915623478 Zalo: 84915623478","T1kt0k tuyen nv xu ly don hang. Thu nh4p 350-999k/ngay. Th40 t4c don g14n, nh4n tien s4u 13-25 phut. Tuoi 22-60. Zalo: zalo.me/84915623478 Zalo: 84915623478"
4797,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3182,0.2727,Shopee tuyen nv xu ly don hang t41 nha. Thu nh4p 500k-1.5tr/ng4y. Tuoi 22-55. Nhan t13n ngay s4u moi nh13m vu. Zalo: zalo.me/84902345671,Shopee tuyen nv xu ly don hang t41 nha. Thu nh4p 500k-1.5tr/ng4y. Tuoi 22-55. Nhan tien ngay s4u moi nh13m vu. Zalo: zalo.me/84902345671
4845,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1724,0.1034,Bo LD-TB-XH: ong (BA) da du d13u k13n nh4n tr0 cap tu quy BHXH. Nhan tai mo.uydsa.com ngay. QUA HAN SE KHONG DUOC CHAP NHAN. kM2w,Bo LD-TB-XH: ong (BA) da du d13u kien nh4n tro cap tu quy BHXH. Nhan tai mo.uydsa.com ngay. QUA HAN SE KHONG DUOC CHAP NHAN. kM2w
4847,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.36,0.24,Hoan thue TNCN: ong (BA) da du d!3u k13n nh4n t13n h0 tr0 n4m 2024. Bam vao www.oqwnm.icu. QUA HAN SE KHONG DUOC CHAP NHAN. lP9s,Hoan thue TNCN: ong (BA) da du d!3u kien nh4n t13n ho tro n4m 2024. Bam vao www.oqwnm.icu. QUA HAN SE KHONG DUOC CHAP NHAN. lP9s
4849,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.2,[BHXH_VN] ong (BA) da du d!3u k13n nh4n t13n h0 tr0 tu quy BHTN. Bam vao www.mcnvb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. qW3e,[BHXH_VN] ong (BA) da du d!3u kien nh4n t13n ho tro tu quy BHTN. Bam vao www.mcnvb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. qW3e
4851,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2857,0.1786,Bo-LD-TB-XH: ong (BA) da du d!3u k13n nh4n t13n h0 tr0 dot nay. Nhan tai mo.mnbvc.com. QUA HAN SE KHONG DUOC CHAP NHAN. hG7j,Bo-LD-TB-XH: ong (BA) da du d!3u kien nh4n t13n ho tro dot nay. Nhan tai mo.mnbvc.com. QUA HAN SE KHONG DUOC CHAP NHAN. hG7j
4859,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.2,Hoan_thue-TNCN: ong (BA) da du d!3u k13n nh4n t13n h0 tr0 quat tet. Bam vao www.rfvtg.icu. QUA HAN SE KHONG DUOC CHAP NHAN. mH5n,Hoan_thue-TNCN: ong (BA) da du d!3u kien nh4n t13n ho tro quat tet. Bam vao www.rfvtg.icu. QUA HAN SE KHONG DUOC CHAP NHAN. mH5n
4861,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2917,0.1667,BHXH_VN: ong (BA) da du d!3u k13n nh4n t13n h0 tr0 dot cuoi. Bam vao www.yhnmj.icu. QUA HAN SE KHONG DUOC CHAP NHAN. dC6v,BHXH_VN: ong (BA) da du d!3u kien nh4n t13n ho tro dot cuoi. Bam vao www.yhnmj.icu. QUA HAN SE KHONG DUOC CHAP NHAN. dC6v
4883,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.3182,Cảnh sát Giao thông: H0 s0 v1 ph4m g140 thong cua ban da duoc chuy3n s4ng t04 4n. Tra cuu t41: phatnguoi-vn.top,Cảnh sát Giao thông: HO so vi ph4m giao thong cua ban da duoc chuy3n s4ng t04 4n. Tra cuu t41: phatnguoi-vn.top
4889,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4,0.2,Bộ Y Tế: Thong b4o h0 s0 s0c kho3 cua ban can duoc cap nh4t. Lien he: 0762341892 de duoc h0 tr0.,Bộ Y Tế: Thong b4o ho so s0c kho3 cua ban can duoc cap nh4t. Lien he: 0762341892 de duoc ho tro.
4890,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.1667,Cảnh sát Giao thông: Ban co h0 s0 ph4t ngu01 chua thanh t04n. Vui long truy cap phatnguoi.xyz,Cảnh sát Giao thông: Ban co ho so phat ngu01 chua thanh t04n. Vui long truy cap phatnguoi.xyz
4891,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.2667,[VNeID] Thong bao: T41 kh04n d1nh danh bi l01. Bam vao vneid-dvc.top de kiem tra.,[VNeID] Thong bao: T41 kh04n dinh danh bi l01. Bam vao vneid-dvc.top de kiem tra.
4892,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3529,0.2353,Bộ GTVT: Ong (Ba) co b1en lai v1 ph4m chua n0p ph4t. Han ch0t la nay. SĐT: 0812345678,Bộ GTVT: Ong (Ba) co b1en lai vi ph4m chua n0p phat. Han ch0t la nay. SĐT: 0812345678
4893,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.3571,Tổng cục Thuế: Ban co kho4n t13n h04n thu3 1.500.000d. Nh4n ngay tai: dvc-thue.vip,Tổng cục Thuế: Ban co kho4n t13n hoan thue 1.500.000d. Nh4n ngay tai: dvc-thue.vip
4894,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4118,0.2941,[Cục Viễn thông] Thong b4o s0 thue b4o se bi kh04 v1 chua chu4n hoa. Link: vnta.xyz,[Cục Viễn thông] Thong b4o so thue b4o se bi kh04 vi chua chu4n hoa. Link: vnta.xyz
4895,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.375,0.25,Bộ Công an: Thong bao x4c thuc t41 kh04n d1nh danh d13n tu. Truy cap: bocongan-gov.cc,Bộ Công an: Thong bao x4c thuc t41 khoan dinh danh d13n tu. Truy cap: bocongan-gov.cc
4896,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4,0.2667,VNeID: T41 kh04n cua ban bi t4m kh04. Vui long x4c thuc lai tai: vneid.vip,VNeID: T41 kh04n cua ban bi t4m khoa. Vui long xac thuc lai tai: vneid.vip
4897,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.1333,[CẢNH SÁT GIAO THÔNG] Thong bao v1 pham tu camera j14o thonj. Bam vao phatnguoi-dvc.top,[CẢNH SÁT GIAO THÔNG] Thong bao vi pham tu camera j14o thonj. Bam vao phatnguoi-dvc.top
4909,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.0625,[Cảnh sát Giao thông] Thong bao v1 pham. Ban co b13n lai ph4t. Bam vao: phatnguoi.vip,[Cảnh sát Giao thông] Thong bao vi pham. Ban co bien lai phat. Bam vao: phatnguoi.vip
4910,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.1875,Tổng cục Thuế: Ong (BA) du d13u k13n de nh4n t13n h0 tr0 thu3 tai: thue-tncn.cc,Tổng cục Thuế: Ong (BA) du d13u kien de nh4n tien ho tro thue tai: thue-tncn.cc
4914,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3125,0.25,[Cục Viễn thông] Thong b4o thu hoi s0 thue b4o do sai thong t1n. Link: vnta-online.top,[Cục Viễn thông] Thong b4o thu hoi so thue b4o do sai thong t1n. Link: vnta-online.top
4915,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4737,0.3158,Bộ Y Tế: Ban co t1n nh4n tu Bo Y T3 v3 h0 s0 suc kh03. Bam vao yte-vn.xyz de x3m.,Bộ Y Tế: Ban co t1n nh4n tu Bo Y TE v3 ho so suc kh03. Bam vao yte-vn.xyz de x3m.
4963,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2143,0.1071,BHXH VN: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro tu quy BHTN theo NQ-116. Bam vao www.vnght.icu. QUA HAN SE KHONG DUOC CHAP NHAN. rD5s,BHXH VN: Ong (Ba) da du dieu kien NHAN T1EN ho tro tu quy BHTN theo NQ-116. Bam vao www.vnght.icu. QUA HAN SE KHONG DUOC CHAP NHAN. rD5s
4965,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.1071,Quy BHTN: Ban da du d!eu k!en nhan t1en h0 tro tu Quyet d1nh BHXH. Bam vao www.zxcvbn.icu de lay. QUA HAN SE KHONG DUOC CHAP NHAN. kL8p,Quy BHTN: Ban da du dieu kien nhan t1en ho tro tu Quyet dinh BHXH. Bam vao www.zxcvbn.icu de lay. QUA HAN SE KHONG DUOC CHAP NHAN. kL8p
4967,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.12,Hoan thue TNCN: Theo NQ-116 Ong (Ba) da du d!eu k!en NHAN T1EN. Bam vao mo.mnbvcx.com. QUA HAN SE KHONG DUOC CHAP NHAN. qW1e,Hoan thue TNCN: Theo NQ-116 Ong (Ba) da du dieu kien NHAN T1EN. Bam vao mo.mnbvcx.com. QUA HAN SE KHONG DUOC CHAP NHAN. qW1e
4969,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1852,0.0741,Bo LD-TB-XH thong bao: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao www.lkjhgf.icu. QUA HAN SE KHONG DUOC CHAP NHAN. bV2c,Bo LD-TB-XH thong bao: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao www.lkjhgf.icu. QUA HAN SE KHONG DUOC CHAP NHAN. bV2c
4971,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.1071,Ho tro COVID-19: Ban da du d!eu k!en nhan t1en h0 tro tu Quyet d1nh BHXH. Bam vao mo.plkmij.com. QUA HAN SE KHONG DUOC CHAP NHAN. dF4g,Ho tro COVID-19: Ban da du dieu kien nhan t1en ho tro tu Quyet dinh BHXH. Bam vao mo.plkmij.com. QUA HAN SE KHONG DUOC CHAP NHAN. dF4g
4973,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1786,0.1071,Hoan thue TNCN: Ong (Ba) da du d!eu k!en NHAN T1EN hoan thue theo quy BH-TN. Bam vao www.nhyujm.icu. QUA HAN SE KHONG DUOC CHAP NHAN. jK8i,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN hoan thue theo quy BH-TN. Bam vao www.nhyujm.icu. QUA HAN SE KHONG DUOC CHAP NHAN. jK8i
4975,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1786,0.0714,BHXH Viet Nam: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro tu quy BHTN. Nhan tai: mo.bhxhn.com. QUA HAN SE KHONG DUOC CHAP NHAN. zS2x,BHXH Viet Nam: Ong (Ba) da du dieu kien NHAN T1EN ho tro tu quy BHTN. Nhan tai: mo.bhxhn.com. QUA HAN SE KHONG DUOC CHAP NHAN. zS2x
4977,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1923,0.0769,Bo LD-TB-XH: Ban da du d!eu k!en nhan t1en h0 tro theo NQ-116. Bam vao www.qazwsx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH6j,Bo LD-TB-XH: Ban da du dieu kien nhan t1en ho tro theo NQ-116. Bam vao www.qazwsx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH6j
