row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
2312,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7,0.55,MSB tr4n tr0ng: T41 kh04n wuy kh4ch bj t4m ngung. Vuj l0ng x4c thuc t4j msb.cc tr3n d13n th04j m0j,MSB tr4n trong: TAI kh04n wuy khach bj t4m ngung. Vui l0ng x4c thuc t4j msb.cc tr3n d13n th04j m0j
2318,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7778,0.4444,TPBANK: T41 kh04n s4p h3t h4n x4c thuc. Vui l0ng truy c4p tpbank.vn-as.top d3 c4p nh4t tr0ng n3y,TPBANK: TAI kh04n s4p h3t han x4c thuc. Vui l0ng truy cap tpbank.vn-as.top de cap nh4t trong n3y
2319,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.6667,0.4444,SHB DIGIBANK: Wuy kh4ch co th0ng b40 m0j v3 t4j s4n. Bam v40 shbdigibank-online.vip z3 x3m chj t13t,SHB DIGIBANK: Wuy khach co thong b40 m0j v3 t4j s4n. Bam vao shbdigibank-online.vip de x3m chj t13t
2320,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.65,0.35,SACOMBANK: T41 kh04n bi t4m kh04 v1 ly d0 b40 m4t. Dang nh4p sacombank.cc de x4c thuc ngay h0m n4y,SACOMBANK: TAI kh04n bi t4m kh04 v1 ly do b40 mat. Dang nhap sacombank.cc de x4c thuc ngay hom nay
2326,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8125,0.5,[TPBANK] Phat h13n g14o d1ch l4 10tr. N3u kh0ng f41 b4n h4y hu-y t41 tpbank.cc tr0ng 2 f,[TPBANK] Phat h13n g14o d1ch la 10tr. N3u khong f41 ban h4y hu-y tai tpbank.cc trong 2 f
2328,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7778,0.4444,MSB: T4j kh04n wuy kh4ch d4 bj t4m kh04 d0 b40 m4t. Bam v40 msb.vn-as.top z3 m0 l4j,MSB: T4j kh04n wuy khach da bj t4m kh04 do b40 mat. Bam vao msb.vn-as.top de m0 l4j
2331,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.6111,0.5556,BIDV: Wuy kh4ch bj t4m ngung z1ch vu. Vuj l0ng x4c thuc t4j bidv.cc tr3n d13n th04j m0j,BIDV: Wuy khach bj t4m ngung z1ch vu. Vui l0ng x4c thuc t4j bidv.cc tr3n d13n th04j m0j
2333,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8125,0.4375,[ACB] T41 kh04n b1 t4m kh04 d0 b40 m4t. Vui l0ng x4c thuc t41 acb.vn-77.top tr0ng 30 f,[ACB] TAI kh04n bi t4m kh04 do b40 mat. Vui l0ng x4c thuc tai acb.vn-77.top trong 30 f
2334,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7222,0.3333,MB BANK: F4t h13n truy c4p l4. N3u kh0ng f41 b4n bam v40 mbbank-online.vip z3 hu-y l3nh n4y,MB BANK: F4t h13n truy cap la. N3u khong f41 ban bam vao mbbank-online.vip de hu-y l3nh nay
2335,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.75,0.5625,[SHB DIGIBANK] t41 kh04n b1 t4m kh04. Vui l0ng x4c thuc t41 shbdigibank.vn-k8.top tr3n d13n th041,[SHB DIGIBANK] tai kh04n bi t4m kh04. Vui l0ng x4c thuc tai shbdigibank.vn-k8.top tr3n d13n th041
2336,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8125,0.5625,MSB: Phat h13n g14o d1ch b4t thu0ng. N3u kh0ng f41 b4n h4y hu-y t41 msb-online.vip tr0ng 5 f,MSB: Phat h13n g14o d1ch b4t thu0ng. N3u khong f41 ban h4y hu-y tai msb-online.vip trong 5 f
2380,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8462,0.6154,"Sh0p33 tuy3n g4p nv xu ly z0n h4ng v4 z4nh g14 f4n m3m t41 nh4. Thu nh4p 350-999k/ng4y. Kh0ng c4n k1nh ngh13m, tu01 22-60. Z4l0: zalo.me/84888777666","Sh0p33 tuy3n g4p nv xu ly z0n hang v4 z4nh g14 f4n m3m tai nh4. Thu nhap 350-999k/ngay. Khong can k1nh ngh13m, tu01 22-60. Z4l0: zalo.me/84888777666"
2385,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.9091,0.6364,"3M1M3 C0mp4ny tuy3n nh4n v13n b4n th01 g14n. Thu nh4p 1tr-2tr/ng4y, l4m t41 nh4. Tu01 23-60. L13n h3 Z4l0: zalo.me/84966778899 Z4l0: 84966778899","3M1M3 C0mp4ny tuy3n nh4n v13n ban th01 g14n. Thu nhap 1tr-2tr/ngay, l4m tai nh4. Tu01 23-60. Lien he Z4l0: zalo.me/84966778899 Z4l0: 84966778899"
2386,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8261,0.6087,"Am4z0n c4n nv xu ly z0n h4ng. L4m t41 nh4, thu nh4p 500k-3000k/ng4y. Tu01 22-65. Th40 t4c z0n g14n. Z4l0: zalo.me/84977889900 Z4l0: 84977889900","Am4z0n can nv xu ly z0n hang. L4m tai nh4, thu nhap 500k-3000k/ngay. Tu01 22-65. Th40 t4c z0n g14n. Z4l0: zalo.me/84977889900 Z4l0: 84977889900"
2388,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8947,0.6842,"Sh0p33 tuy3n nv d4nh g14 s4n ph4m. Thu nh4p 500k-1500k/ng4y. Kh0ng c4n k1nh ngh13m, tu01 23-65. Z4l0: zalo.me/84999001122","Sh0p33 tuy3n nv d4nh g14 s4n ph4m. Thu nhap 500k-1500k/ngay. Khong can k1nh ngh13m, tu01 23-65. Z4l0: zalo.me/84999001122"
2389,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7778,0.5556,"L4z4z4 tuy3n nv xu ly z0n h4ng t41 nh4. Thu nh4p 800.000z/ng4y. Tu01 22-60, nh4n t13n ng4y. Z4l0: zalo.me/84900112233","L4z4z4 tuy3n nv xu ly z0n hang tai nh4. Thu nhap 800.000z/ng4y. Tu01 22-60, nh4n t13n ngay. Z4l0: zalo.me/84900112233"
2391,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8333,0.5556,"3b4y c4n nv x-u-l-y d0n h4ng TMzT. Thu nh4p 500k-3000k/ng4y, l4m t41 nh4. Tu01 22-60. Z4l0: zalo.me/84922334455 Z4l0: 84922334455","3b4y can nv x-u-l-y d0n hang TMzT. Thu nhap 500k-3000k/ngay, l4m tai nh4. Tu01 22-60. Z4l0: zalo.me/84922334455 Z4l0: 84922334455"
2392,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.7895,0.5789,"Cty HVS tuy3n nv b4n th01 g14n. Thu nh4p 500k-1tr/ng4y. Kh0ng k1nh ngh13m, tu01 22-65. Z4l0: zalo.me/84933445566 Z4l0: 84933445566","Cty HVS tuy3n nv ban th01 g14n. Thu nhap 500k-1tr/ngay. Khong k1nh ngh13m, tu01 22-65. Z4l0: zalo.me/84933445566 Z4l0: 84933445566"
2394,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8947,0.7895,"Am4z0n tuy3n nv TMzT. Th40 t4c z0n g14n, l4m v13c t41 nh4. L-u-0-n-g 500k-3tr/ng4y. Tu01 22-65. Z4l0: zalo.me/84955667788 Z4l0: 84955667788","Am4z0n tuy3n nv TMzT. Th40 t4c z0n g14n, l4m v13c tai nh4. L-u-0-n-g 500k-3tr/ngay. Tu01 22-65. Z4l0: zalo.me/84955667788 Z4l0: 84955667788"
2397,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.9,0.75,"L4z4z4 d4ng tuy3n nv d4nh g14 s4n f4m. Thu nh4p 800k/ng4y, th40 t4c tr3n d13n th041. Tu01 23-65. Z4l0: zalo.me/84988990011","L4z4z4 dang tuy3n nv d4nh g14 s4n f4m. Thu nhap 800k/ngay, th40 t4c tr3n d13n th041. Tu01 23-65. Z4l0: zalo.me/84988990011"
2398,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.875,0.4375,"T1k1 tuy3n nv n4ng th-u h4ng. K13m 800k/ng4y z3 z4ng, l-u-0-n-g tr4 tr0ng ng4y. Tu01 22-60. Z4l0: 84999001122","T1k1 tuy3n nv n4ng th-u hang. Kiem 800k/ngay de z4ng, l-u-0-n-g tra trong ngay. Tu01 22-60. Z4l0: 84999001122"
2401,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8333,0.5556,"3M1M3 C0mp4ny tuy3n nv. L4m t41 nh4, thu nh4p 1tr-2tr/ng4y. Tu01 23-65. L13n h3 Z4l0: zalo.me/84922334455 Z4l0: 84922334455","3M1M3 C0mp4ny tuy3n nv. L4m tai nh4, thu nhap 1tr-2tr/ngay. Tu01 23-65. Lien he Z4l0: zalo.me/84922334455 Z4l0: 84922334455"
2406,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8889,0.5,T1k1 c4n nv n4ng th-u h4ng cu4 h4ng. K13m 800k/ng4y b4ng d13n th041. L-u-0-n-g v3 ng4y. Tu01 22-65. Z4l0: 84977889900,T1k1 can nv n4ng th-u hang cua hang. Kiem 800k/ngay b4ng d13n th041. L-u-0-n-g v3 ngay. Tu01 22-65. Z4l0: 84977889900
2407,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8421,0.6842,"3b4y tuy3n nv TMzT t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 23-60, th40 t4c z0n g14n. Z4l0: zalo.me/84988990011 Z4l0: 84988990011","3b4y tuy3n nv TMzT tai nh4. Thu nhap 500k-3tr/ngay. Tu01 23-60, th40 t4c z0n g14n. Z4l0: zalo.me/84988990011 Z4l0: 84988990011"
2409,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8333,0.5556,"3M1M3 C0mp4ny tuy3n nv t41 nh4. Thu nh4p 1-2tr/ng4y. Tu01 23-65, kh0ng c4n k1nh ngh13m. Z4l0: zalo.me/84900112233 Z4l0: 84900112233","3M1M3 C0mp4ny tuy3n nv tai nh4. Thu nhap 1-2tr/ngay. Tu01 23-65, khong can k1nh ngh13m. Z4l0: zalo.me/84900112233 Z4l0: 84900112233"
2415,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8,0.6,3b4y tuy3n nv TMzT t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 22-65. Z4l0: zalo.me/84966778899 Z4l0: 84966778899,3b4y tuy3n nv TMzT tai nh4. Thu nhap 500k-3tr/ngay. Tu01 22-65. Z4l0: zalo.me/84966778899 Z4l0: 84966778899
2418,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9583,0.5417,"Ch4o b4n, m1nh l4 L1nh. B4n mu0n l4m nv th4 t1m T1kT0k k13m 200k/ng4y kh0ng? Kh0ng c4n v0n, nh4n t13n lu0n tr0ng ng4y.","Ch4o ban, m1nh la L1nh. Ban mu0n l4m nv th4 t1m T1kT0k kiem 200k/ngay khong? Khong can v0n, nh4n t13n lu0n trong ngay."
2419,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.7059,J40 v13n hu0ng z4n k13m t13n 0nl1n3 f33 f33. K13m 1tr m01 n0y. K3t b4n T3l3gr4m: t.me/chuyenvien_ho_tro_68,J40 v13n huong z4n kiem t13n 0nl1n3 f33 f33. Kiem 1tr moi n0y. K3t ban T3l3gr4m: t.me/chuyenvien_ho_tro_68
2421,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9259,0.5926,C0 v13c th4 t1m b1nh lu4n v1d30 m01 ng4y nh4n 100k. M01 ng4y l4m 10 nv tr0ng 15 phut l4 x0ng. Cu01 ng4y m1nh chuy3n t13n ch0 b4n nh3.,CO v13c th4 t1m b1nh lu4n v1d30 moi ngay nh4n 100k. MOI ngay l4m 10 nv trong 15 phut la x0ng. Cu01 ngay m1nh chuy3n t13n ch0 ban nh3.
2422,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9565,0.6522,W4 b4n mu0n k13m t13n th3m f33? Ch1 c4n th4 t1m v1z30 T1kT0k nh4n 2OOk/ng4y. L4m v13c t41 nh4 kh0ng c4n v0n.,W4 ban mu0n kiem t13n th3m f33? Ch1 can th4 t1m v1z30 T1kT0k nh4n 2OOk/ngay. L4m v13c tai nh4 khong can v0n.
2424,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7619,0.3333,T41 kh04n d4u tu XYZ cu4 b4n d4 c0 l41 2tr. L13n h3 g140 v13n d3 rut t13n v3 STK. t.me/nh0m_d4u_tu_3,TAI kh04n d4u tu XYZ cua ban da co lai 2tr. Lien he g140 v13n de rut t13n v3 STK. t.me/nh0m_d4u_tu_3
2425,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8261,0.6087,"H1 b4n, m1nh f4m b3n c0ng ty Shopee. B4n du d13u k13n nh4n nv d4t d0n h4ng k13m 500k-1tr m01 n0y. t.me/shopee_nv_online","H1 ban, m1nh f4m b3n c0ng ty Shopee. Ban du d13u k13n nh4n nv d4t d0n hang kiem 500k-1tr moi n0y. t.me/shopee_nv_online"
2427,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9,0.55,Ch1 c4n 20 phut m01 ng4y g140 v13n chuy3n ngh13p c0 th3 hu0ng d4n b4n k13m 500k-3tr. Th3m Telegram: t.me/kiemtientainha247,Ch1 can 20 phut moi ngay g140 v13n chuy3n ngh13p co th3 huong d4n ban kiem 500k-3tr. Th3m Telegram: t.me/kiemtientainha247
2428,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.6087,Z0 b4n l4m t0t n3n m1nh tang b4n th3m 1 g01 d4u tu f0r3x c0py tr4z3 l41 3O%/ng4y. Bam v40 t.me/von_0_dong d3 nh4n.,Z0 ban l4m t0t n3n m1nh tang ban th3m 1 g01 d4u tu f0r3x c0py tr4z3 lai 3O%/ngay. Bam vao t.me/von_0_dong de nh4n.
2430,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9524,0.5714,B4n mu0n k13m th3m thu nh4p? Ch1 c4n th4 t1m b1nh lu4n-v1d30-m01 ng4y nh4n 300k. Kh0ng c4n k1nh ngh13m.,Ban mu0n kiem th3m thu nhap? Ch1 can th4 t1m b1nh lu4n-v1d30-moi ngay nh4n 300k. Khong can k1nh ngh13m.
2431,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9048,0.5714,"Ch4o b4n, m1nh l4 H4nh. B4n mu0n l4m nv th4 t1m v1d30 k13m 100k/ng4y kh0ng? Ch1 c4n 10 phut r4nh th01.","Ch4o ban, m1nh la H4nh. Ban mu0n l4m nv th4 t1m v1d30 kiem 100k/ngay khong? Ch1 can 10 phut r4nh th01."
2433,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.85,0.6,Chuc mung b4n trung tuy3n l4m d0n h4ng 0nl1n3. K13m 500k-1tr m01 ng4y th40 t4c tr3n d13n th041. t.me/nv_sh0p33_9,Chuc mung ban trung tuy3n l4m d0n hang 0nl1n3. Kiem 500k-1tr moi ngay th40 t4c tr3n d13n th041. t.me/nv_sh0p33_9
2434,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.6,0.4,W4 b4n mu0n k13m t13n f0r3x c0py tr4z3 kh0ng? J40 v13n ho tro 1-1 ki3m 2tr/ng4y. Chuy3n v40 STK: 1023847291 TK: CTY DAU TU THINH PHUONG,W4 ban mu0n kiem t13n f0r3x c0py tr4z3 khong? J40 v13n ho tro 1-1 ki3m 2tr/ngay. Chuy3n vao STK: 1023847291 TK: CTY DAU TU THINH PHUONG
2436,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8182,0.6364,"M1nh l4 Tuan, dang tuy3n c0ng t4v v13n th4 t1m v1d30. L4m 10 nv nh4n 100k lu0n. Kh0ng c4n c0c t13n nhe b4n.","M1nh la Tuan, dang tuy3n c0ng t4v v13n th4 t1m v1d30. L4m 10 nv nh4n 100k lu0n. Khong can c0c t13n nhe ban."
2437,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.6957,"W4 b4n mu0n l4m nv 0nl1n3 k13m 3OOk-5OOk/n0y kh0ng? F0ng c4ch l4m v13c tu z0, th01 j4n l1nh h04t. Add t.me/tuyendung_online","W4 ban mu0n l4m nv 0nl1n3 kiem 3OOk-5OOk/n0y khong? F0ng c4ch l4m v13c tu z0, th01 j4n l1nh hoat. Add t.me/tuyendung_online"
2439,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9167,0.5417,"B4n m01 d3n v01 n0m d4u tu c0py tr4d3. Ch1 c4n 15 phut/ng4y k13m 500k. Kh0ng c4n k1nh ngh13m, g140 v13n s3 hu0ng d4n.","Ban moi d3n v01 n0m d4u tu c0py tr4d3. Ch1 can 15 phut/ngay kiem 500k. Khong can k1nh ngh13m, g140 v13n se huong d4n."
2440,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7778,0.6667,Ong (Ba) du d!eu k!en ki3m t13n. Ch1 c4n th4 t1m v1z30 nh4n 5OOk/ng4y. Add T3l3gr4m: t.me/kiem_t1en_f3,Ong (Ba) du d!eu k!en ki3m t13n. Ch1 can th4 t1m v1z30 nh4n 5OOk/ngay. Add T3l3gr4m: t.me/kiem_t1en_f3
2442,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.913,0.5652,"Ch4o b4n, m1nh l4 Phuong. C0 v13c th4 t1m T1kT0k k13m 200k-500k/ng4y kh0ng c4n v0n. L4m 10 phut nh4n t13n cu01 ng4y.","Ch4o ban, m1nh la Phuong. CO v13c th4 t1m T1kT0k kiem 200k-500k/ngay khong can v0n. L4m 10 phut nh4n t13n cu01 ngay."
2443,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.875,0.625,"Ch1 c4n 1O fhut m01 n0y, j40 v13n s3 z4n z4t b4n k13m 1tr tr3n s4n XYZ. Kh0ng r0 r0 th1 rut t13n lu0n.","Ch1 can 1O fhut moi n0y, j40 v13n se z4n z4t ban kiem 1tr tr3n s4n XYZ. Khong r0 r0 th1 rut t13n lu0n."
2445,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9048,0.5238,"H1 b4n, m1nh l4 chuy3n v13n b3n s4n XYZ. B4n mu0n k13m 2tr-5tr m01 ng4y th0ng wu4 c0py tr4d3 kh0ng?","H1 ban, m1nh la chuy3n v13n b3n s4n XYZ. Ban mu0n kiem 2tr-5tr moi ngay thong wu4 c0py tr4d3 khong?"
2446,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8,0.6,B4n z4 du z13u k13n nh4n lu0ng 5OOk tu n0m T3l3gr4m. Bam v40 t.me/nhan_qua_tet_2024 d3 l4m l3nh rut t13n n0y.,Ban da du z13u k13n nh4n lu0ng 5OOk tu n0m T3l3gr4m. Bam vao t.me/nhan_qua_tet_2024 de l4m l3nh rut t13n n0y.
2448,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.875,0.5,B4n d4 du d13u k13n th4m g14 n0m d4u tu th0ng m1nh. Ch1 c4n 500k v0n b4n c0 th3 k13m 2tr m01 ng4y. t.me/dautu_thongminh,Ban da du d13u k13n th4m g14 n0m d4u tu thong m1nh. Ch1 can 500k v0n ban co th3 kiem 2tr moi ngay. t.me/dautu_thongminh
2449,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.75,0.45,W4 b4n m01 nh4n du0c 2OOk t13n thu0ng tu Shopee. V0o t.me/nhantien_shopee d3 rut v3 t41 kh04n ngân h4ng n0y.,W4 ban moi nh4n duoc 2OOk t13n thu0ng tu Shopee. V0o t.me/nhantien_shopee de rut v3 tai kh04n ngân hang n0y.
2451,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.913,0.5217,"H1 b4n, m1nh l4 M1nh. B4n c0 mu0n l4m nv 0nl1n3 k13m t13n cafe m01 ng4y kh0ng? Ch1 c4n th4 t1m v1d30 th01.","H1 ban, m1nh la M1nh. Ban co mu0n l4m nv 0nl1n3 kiem t13n cafe moi ngay khong? Ch1 can th4 t1m v1d30 th01."
2452,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8889,0.7222,J40 v13n wuz3 z4n k13m 5OOk-3OOOk f33. Bam vao t.me/kiemtientudong88 d3 b4t d4u k13m t13n th3m n40.,J40 v13n wuz3 z4n kiem 5OOk-3OOOk f33. Bam vao t.me/kiemtientudong88 de b4t d4u kiem t13n th3m n40.
2459,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8077,0.5385,Am4z0n c4n tuy3n nh4n v13n x-u ly d0n h4ng TMDT t41 nh4. Thu nh4p 800k-2tr/ng4y. Tu01 23-65. Th4o t4c d0n g14n. L13n h3 Z4l0: zalo.me/84912738495 Zalo: 84912738495,Am4z0n can tuy3n nh4n v13n x-u ly d0n hang TMDT tai nh4. Thu nhap 800k-2tr/ngay. Tu01 23-65. Th4o t4c d0n g14n. Lien he Z4l0: zalo.me/84912738495 Zalo: 84912738495
2460,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8333,0.625,"T1kt0k d4ng tuy3n nh4n v13n xu ly d0n h4ng. Nh4n t13n s4u 15 phut, thu nh4p 350-999k/ng4y. Tu01 22-60. L4m t41 nh4. Z4l0: zalo.me/84982374615 Z4l0: 84982374615","T1kt0k dang tuy3n nh4n v13n xu ly d0n hang. Nh4n t13n s4u 15 phut, thu nhap 350-999k/ngay. Tu01 22-60. L4m tai nh4. Z4l0: zalo.me/84982374615 Z4l0: 84982374615"
2462,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.5652,Tiki tuy3n s0 lu0ng l0n nh4n v13n d4t h4ng n4ng th-u h4ng cu4 h4ng. Thu nh4p 800.000d/ng4y. Tu01 22-60. Kh0ng c4n k1nh ngh13m. Z4l0: 84967283941,Tiki tuy3n s0 lu0ng l0n nh4n v13n d4t hang n4ng th-u hang cua hang. Thu nhap 800.000d/ng4y. Tu01 22-60. Khong can k1nh ngh13m. Z4l0: 84967283941
2463,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8462,0.6538,"3B4y c4n tuy3n nh4n v13n xu ly d0n h4ng TMDT. Thu nh4p 1tr-3tr/ng4y. Tu01 23-65. L4m t41 nh4, th4o t4c d0n g14n. Z4l0: zalo.me/84925364718 Z4l0: 84925364718","3B4y can tuy3n nh4n v13n xu ly d0n hang TMDT. Thu nhap 1tr-3tr/ngay. Tu01 23-65. L4m tai nh4, th4o t4c d0n g14n. Z4l0: zalo.me/84925364718 Z4l0: 84925364718"
2465,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8,0.55,EMIME Company tuy3n nh4n v13n b4n th01 g14n. Thu nh4p 600k-1.5tr/ng4y. Tu01 23-65. Kh0ng y3u c4u k1nh ngh13m. Z4l0: zalo.me/84919283746 Zalo: 84919283746,EMIME Company tuy3n nh4n v13n ban th01 g14n. Thu nhap 600k-1.5tr/ng4y. Tu01 23-65. Khong yeu cau k1nh ngh13m. Z4l0: zalo.me/84919283746 Zalo: 84919283746
2467,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.92,0.68,"T1kT0k d4ng tuy3n nh4n v13n l4m v13c t41 nh4. Thu nh4p 350-999k/ng4y. Th4o t4c d0n g14n, nh4n t13n s4u 13-25 phut. L13n h3: zalo.me/84988273645 Z4l0: 84988273645","T1kT0k dang tuy3n nh4n v13n l4m v13c tai nh4. Thu nhap 350-999k/ngay. Th4o t4c d0n g14n, nh4n t13n s4u 13-25 phut. Lien he: zalo.me/84988273645 Z4l0: 84988273645"
2468,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.8261,Sh0p33 tuy3n nh4n v13n xu ly d0n v4 d4nh g14 s4n ph4m. Thu nh4p 500k-1.5tr/ng4y. Tu01 22-65. Th4o t4c tr3n d13n th041. Z4l0: zalo.me/84977182935,Sh0p33 tuy3n nh4n v13n xu ly d0n v4 d4nh g14 s4n ph4m. Thu nhap 500k-1.5tr/ng4y. Tu01 22-65. Th4o t4c tr3n d13n th041. Z4l0: zalo.me/84977182935
2470,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.9524,0.6667,"T1k1 tuy3n nh4n v13n tr_u d13m d4t h4ng. K13m 800k m01 ng4y. Tu01 22-65. Kh0ng c4n v0n, th4o t4c z0n g14n. Z4l0: 84944182736","T1k1 tuy3n nh4n v13n tr_u d13m d4t hang. Kiem 800k moi ngay. Tu01 22-65. Khong can v0n, th4o t4c z0n g14n. Z4l0: 84944182736"
2472,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8182,0.5455,Ct-y HVS tuy3n nh4n v13n l4m t41 nh4. Thu nh4p 500k-1tr/ng4y. Tu01 22-60. L13n h3 ngay z3 nh4n v13c: zalo.me/84911827364 Z4l0: 84911827364,Ct-y HVS tuy3n nh4n v13n l4m tai nh4. Thu nhap 500k-1tr/ngay. Tu01 22-60. Lien he ngay de nh4n v13c: zalo.me/84911827364 Z4l0: 84911827364
2481,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.913,0.6957,3M1M3 C0mp4ny tuy3n nh4n v13n l4m t41 nh4. Thu nh4p 800k-2tr/ng4y. Tu01 23-65. C0ng v13c d0n g14n. L13n h3 Z4l0: zalo.me/84966778899 Z4l0: 84966778899,3M1M3 C0mp4ny tuy3n nh4n v13n l4m tai nh4. Thu nhap 800k-2tr/ngay. Tu01 23-65. C0ng v13c d0n g14n. Lien he Z4l0: zalo.me/84966778899 Z4l0: 84966778899
2486,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.95,0.65,"T1k1 tuy3n nh4n v13n z4t h4ng online. K13m 500k-1tr/ng4y. Tu01 22-60. Kh0ng c4n k1nh ngh13m, th4o t4c z3. Z4l0: 84922334455","T1k1 tuy3n nh4n v13n z4t hang online. Kiem 500k-1tr/ngay. Tu01 22-60. Khong can k1nh ngh13m, th4o t4c de. Z4l0: 84922334455"
2495,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.7826,"3B4y c4n tuy3n nh4n v13n xu ly d0n. Lu0ng 1tr-3tr/ng4y. Tu01 23-65. Th4o t4c d0n g14n, nh4n t13n ngay. Z4l0: zalo.me/84911556677 Z4l0: 84911556677","3B4y can tuy3n nh4n v13n xu ly d0n. Lu0ng 1tr-3tr/ngay. Tu01 23-65. Th4o t4c d0n g14n, nh4n t13n ngay. Z4l0: zalo.me/84911556677 Z4l0: 84911556677"
2501,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9583,0.75,"B4n 01, b3n m1nh tuy3n c0ng t4v v13n d4t d0n h4ng 0nl1n3. K0 c4n v0n, m01 d0n nh4n 50k h04 h0ng. L4m t41 nh4 nhe.","Ban 01, b3n m1nh tuy3n c0ng t4v v13n d4t d0n hang 0nl1n3. K0 can v0n, moi d0n nh4n 50k h04 h0ng. L4m tai nh4 nhe."
