"norm_id","sample_id","source_text","normalized_text"
"sms_norm_03196","phase1_03442","BV Dai hoc Y Ha Noi: Ket qua xet nghiem cua benh nhan Doan Van Hau da san sang. Quy khach co the xem tai https://hmuh.vn/kq/99283 hoac tai vien.","Bệnh viện Đại học Y Hà Nội: Kết quả xét nghiệm của bệnh nhân Đoàn Văn Hậu đã sẵn sàng. Quý khách có thể xem tại https://hmuh.vn/kq/99283 hoặc tại viện."
"sms_norm_03197","phase1_03443","BV Nhi TW: Thong bao lich hen kham cua be Le Gia Bao ngay 20/10 bi huy. Quy khach vui long LH 02462738532 de duoc ho tro doi lich moi.","Bệnh viện Nhi TW: Thông báo lịch hẹn khám của bé Lê Gia Bảo ngày 20/10 bị hủy. Quý khách vui lòng liên hệ 02462738532 để được hỗ trợ đổi lịch mới."
"sms_norm_03198","phase1_03444","eHospital: Ma OTP xac thuc truy cap ho so suc khoe dien tu cua ban la 118239. Co hieu luc trong 5 phut. Khong chia se ma nay.","eHospital: Mã OTP xác thực truy cập hồ sơ sức khỏe điện tử của bạn là 118239. Có hiệu lực trong 5 phút. Không chia sẻ mã này."
"sms_norm_03199","phase1_03445","Chi Nguyen Thi Cuc oi, lich tai kham tai Phong kham Au Co cua chi chieu nay doi sang sang mai nhe. Co gi chi LH 02743811999 xac nhan giup em nha.","Chị Nguyễn Thị Cúc ơi, lịch tái khám tại Phòng khám Âu Cơ của chị chiều nay đổi sang sáng mai nhé. Có gì chị liên hệ 02743811999 xác nhận giúp em nhà."
"sms_norm_03200","phase1_03446","BV Viet Duc: Nhac lich kham tai Khoa Xuong khop ngay 14/10 cua ong Hoang Van Long bi thay doi sang 13h30 chieu cung ngay. Tran trong.","Bệnh viện Việt Đức: Nhắc lịch khám tại Khoa Xương khớp ngày 14/10 của ông Hoàng Văn Long bị thay đổi sang 13 giờ 30 chiều cùng ngày. Trân trọng."
"sms_norm_03201","phase1_03447","BV 108: Thong bao ket qua xet nghiem vi sinh cua benh nhan Tran Van Tu da co. Moi ong den Khoa Xet nghiem de nhan ket qua vao gio hanh chinh.","BV 108: Thông báo kết quả xét nghiệm vi sinh của bệnh nhân Trần Văn Tú đã có. Mời ông đến Khoa Xét nghiệm để nhận kết quả vào giờ hành chính."
"sms_norm_03202","phase1_03448","BV Cho Ray: Thong bao lich hen kham cua ba Nguyen Thi Lan tai Khoa Tim mach ngay 16/10 tam hoan. Quy khach vui long LH 02838554137 de biet them.","BV Chợ Rẫy: Thông báo lịch hẹn khám của bà Nguyễn Thị Lan tại Khoa Tim mạch ngày 16/10 tạm hoãn. Quý khách vui lòng liên hệ 02838554137 để biết thêm."
"sms_norm_03203","phase1_03449","Alo chi Tran Minh Anh, lich hen kham nhi tai BV Nhi TW ngay mai bi doi sang 9h sang thu 5 nhe. Co gi chi LH 02462738532 xac nhan nha.","Alo chị Trần Minh Anh, lịch hẹn khám nhi tại BV Nhi TW ngày mai bị đổi sang 9h sáng thứ 5 nhé. Có gì chị liên hệ 02462738532 xác nhận nhé."
"sms_norm_03204","phase1_03450","Chao anh Vu Duc Thinh, em o BV Bach Mai thong bao lich kham cua anh ngay mai BS co viec nen doi sang thu 4 nhe. Anh LH 02438693731 giup em nha.","Chào anh Vũ Đức Thịnh, em ở BV Bạch Mai thông báo lịch khám của anh ngày mai BS có việc nên đổi sang thứ 4 nhé. Anh liên hệ 02438693731 giúp em nhé."
"sms_norm_03205","phase1_03451","MoMo: Moi ban dung Vi, nhan ngay goi qua 500.000d. Ban moi nhan voucher 30k nap dien thoai. Ma gioi thieu la SDT cua ban. momo.vn. TC QC: 1900545441","MoMo: Mời bạn dùng Ví, nhận ngay gói cước qua 500.000đ. Bạn mới nhận voucher 30 ngàn đồng nạp điện thoại. Mã giới thiệu là số điện thoại của bạn. momo.vn. [Quảng cáo] 1900545441"
"sms_norm_03206","phase1_03452","Grab: Chia se niem vui, moi ban tai app nhan combo voucher 100k. Ma giam 50% cho ban moi. Ap dung den 31/12/2025. grab.com/vn. TC: 02871087108","Grab: Chia sẻ niềm vui, mời bạn tải app nhận combo voucher 100 ngàn đồng. Mã giảm 50% cho bạn mới. Áp dụng đến 31/12/2025. grab.com/vn. [Quảng cáo] 02871087108"
"sms_norm_03207","phase1_03453","ZaloPay: Tang ban voucher 50k khi gioi thieu ban be lien ket ngan hang thanh cong. Han dung den 30/06/2026. Xem chi tiet tai zalopay.vn","ZaloPay: Tặng bạn voucher 50 ngàn đồng khi giới thiệu bạn bè liên kết ngân hàng thành công. Hạn dùng đến 30/06/2026. Xem chi tiết tại zalopay.vn"
"sms_norm_03208","phase1_03454","ShopeePay: Moi ban moi nhan ngay 20k vao vi. Ban nhan voucher 30k thanh toan Shopee. Chuong trinh den 15/05/2026. TC QC soan TC gui 8088","ShopeePay: Mời bạn mới nhận ngay 20 ngàn đồng vào ví. Bạn nhận voucher 30 ngàn đồng thanh toán Shopee. Chương trình đến 15/05/2026. [Quảng cáo] soạn TC gửi 8088"
"sms_norm_03209","phase1_03455","KFC: Tang combo 1 ga ran + 1 pepsi cho ban va nguoi duoc gioi thieu khi dat qua app lan dau. Nhap ma: BANMOI. Han den 30/04/2026. kfc.com.vn","KFC: Tặng combo 1 gà rán + 1 pepsi cho bạn và người được giới thiệu khi đặt qua app lần đầu. Nhập mã: BANMOI. Hạn đến 30/04/2026. kfc.com.vn"
"sms_norm_03210","phase1_03456","Highlands Coffee: Moi ban tai app nhan ma Mua 1 Tang 1. Ban cung duoc tang 1 ly mien phi khi ban moi phat sinh don dau tien. highlandscoffee.com.vn","Highlands Coffee: Mời bạn tải app nhận mã Mua 1 Tặng 1. Bạn cũng được tặng 1 ly miễn phí khi bạn mới phát sinh đơn đầu tiên. highlandscoffee.com.vn"
"sms_norm_03211","phase1_03457","The Coffee House: Tang 30 BEAN cho ban va ban moi khi chia se ma gioi thieu thanh cong. Doi qua ngay tai app. Han den 31/12/2025. TC: 19006969","The Coffee House: Tặng 30 BEAN cho bạn và bạn mới khi chia sẻ mã giới thiệu thành công. Đổi quà ngay tại app. Hạn đến 31/12/2025. [Quảng cáo] 19006969"
"sms_norm_03212","phase1_03458","WinMart: Moi ban gia nhap Hoi Vien WIN nhan ngay voucher 20k. Giam them 20% cho cac mat hang thiet yeu. Chi tiet tai winmart.com.vn. TC: 02471066866","WinMart: Mời bạn gia nhập Hội Viên WIN nhận ngay voucher 20 ngàn đồng. Giảm thêm 20% cho các mặt hàng thiết yếu. Chi tiết tại winmart.com.vn. [Quảng cáo] 02471066866"
"sms_norm_03213","phase1_03459","Co.opmart: Gioi thieu ban moi mo the Thanh vien nhan ngay 100 diem thuong vao tai khoan. Ap dung den 30/09/2026. Hotline: 1900555568","Co.opmart: Giới thiệu bạn mới mở thẻ Thành viên nhận ngay 100 điểm thưởng vào tài khoản. Áp dụng đến 30/09/2026. Hotline: 1900555568"
"sms_norm_03214","phase1_03460","Bach hoa XANH: Moi ban di cho, nhan ngay voucher giam 30k cho don tu 300k. Chia se link gioi thieu tai bachhoaxanh.com de nhan qua. Han 31/07/2026","Bách hóa XANH: Mời bạn đi chợ, nhận ngay voucher giảm 30 ngàn đồng cho đơn từ 300 ngàn đồng. Chia sẻ link giới thiệu tại bachhoaxanh.com để nhận quà. Hạn 31/07/2026"
"sms_norm_03215","phase1_03461","Lotteria: Tang ngay voucher 50k khi ban be tai app va nhap ma gioi thieu cua ban. Ma co hieu luc den 31/03/2026. Xem menu tai lotteria.vn","Lotteria: Tặng ngay voucher 50 ngàn đồng khi bạn bè tải app và nhập mã giới thiệu của bạn. Mã có hiệu lực đến 31/03/2026. Xem menu tại lotteria.vn"
"sms_norm_03216","phase1_03462","McDonald's: Chia se app cho ban be nhan ngay combo Big Mac giam 50%. Ma uu dai: MCDFRIEND. Ap dung den 30/06/2026 tai cac cua hang tren toan quoc.","McDonald's: Chia sẻ app cho bạn bè nhận ngay combo Big Mac giảm 50%. Mã ưu đãi: MCDFRIEND. Áp dụng đến 30/06/2026 tại các cửa hàng trên toàn quốc."
"sms_norm_03217","phase1_03463","Jollibee: Moi ban an ga, ca hai cung vui! Tang voucher 20k khi ban moi dat don dau tien qua app Jollibee. Chi tiet: jollibee.com.vn","Jollibee: Mời bạn ăn gà, cả hai cùng vui! Tặng voucher 20 ngàn đồng khi bạn mới đặt đơn đầu tiên qua app Jollibee. Chi tiết: jollibee.com.vn"
"sms_norm_03218","phase1_03464","MoMo: Nhan ngay 100k tien mat vao Tui Than Tai khi moi ban be mo tui thanh cong. Han den 31/08/2026. Mo app MoMo > Gioi thieu ban be","MoMo: Nhận ngay 100 ngàn đồng tiền mặt vào Tui Thần Tài khi mời bạn bè mở túi thành công. Hạn đến 31/08/2026. Mở app MoMo > Giới thiệu bạn bè"
"sms_norm_03219","phase1_03465","Grab: Tang ma GRABFRIEND giam 30k cho chuyen xe GrabCar khi ban moi hoan thanh chuyen dau tien. Ap dung den 31/12/2025. grab.com","Grab: Tặng mã GRABFRIEND giảm 30 ngàn đồng cho chuyến xe GrabCar khi bạn mới hoàn thành chuyến đầu tiên. Áp dụng đến 31/12/2025. grab.com"
"sms_norm_03220","phase1_03466","ZaloPay: Moi ban dung ZaloPay nhan ngay voucher thanh toan dien nuoc 50k. Chuong trinh ap dung den 31/10/2026. Truy cap zalopay.vn de biet them","ZaloPay: Mời bạn dùng ZaloPay nhận ngay voucher thanh toán điện nước 50 ngàn đồng. Chương trình áp dụng đến 31/10/2026. Truy cập zalopay.vn để biết thêm"
"sms_norm_03221","phase1_03467","WinMart: Uu dai hoi vien WIN, moi ban moi thanh cong nhan ngay voucher mua sam 50k tai WinMart/WinMart+. Han den 15/06/2026. winmart.com.vn","WinMart: Ưu đãi hội viên WIN, mời bạn mới thành công nhận ngay voucher mua sắm 50 ngàn đồng tại WinMart/WinMart+. Hạn đến 15/06/2026. winmart.com.vn"
"sms_norm_03222","phase1_03468","ShopeePay: Moi ban lien ket ngan hang, nhan ngay voucher 100k mua sam Shopee. Ma gioi thieu la SDT cua ban. Ap dung den 30/04/2026.","ShopeePay: Mời bạn liên kết ngân hàng, nhận ngay voucher 100 ngàn đồng mua sắm Shopee. Mã giới thiệu là số điện thoại của bạn. Áp dụng đến 30/04/2026."
"sms_norm_03223","phase1_03469","KFC: Ma KFCFRIEND giam 40k cho don tu 200k khi ban gioi thieu nguoi quen su dung app KFC Vietnam. Han dung den 31/12/2026. kfc.com.vn","KFC: Mã KFCFRIEND giảm 40 ngàn đồng cho đơn từ 200 ngàn đồng khi bạn giới thiệu người quen sử dụng app KFC Vietnam. Hạn dùng đến 31/12/2026. kfc.com.vn"
"sms_norm_03224","phase1_03470","Highlands Coffee: Diem Highlands sap het han! Moi ban moi de nhan them diem thuong va nang hang thanh vien Gold. Chi tiet tai app Highlands Coffee","Highlands Coffee: Điểm Highlands sắp hết hạn! Mời bạn mới để nhận thêm điểm thưởng và nâng hạng thành viên Gold. Chi tiết tại app Highlands Coffee"
"sms_norm_03225","phase1_03471","The Coffee House: Tang voucher Mua 1 Tang 1 cho moi luot gioi thieu ban moi tai app. Han su dung voucher den 31/05/2026. TC QC: 19006969","The Coffee House: Tặng voucher Mua 1 Tặng 1 cho mọi lượt giới thiệu bạn mới tại app. Hạn sử dụng voucher đến 31/05/2026. TC [Quảng cáo]: 19006969"
"sms_norm_03226","phase1_03472","Lotteria: Ban co 1 tin nhan qua tang! Moi ban be tai app nhan ngay voucher giam 30% cho combo Ga Ran. Han den 31/10/2026. lotteria.vn","Lotteria: Bạn có 1 tin nhắn quà tặng! Mời bạn bè tải app nhận ngay voucher giảm 30% cho combo Gà Rán. Hạn đến 31/10/2026. lotteria.vn"
"sms_norm_03227","phase1_03473","Co.opmart: Moi ban dang ky App Saigon Co.op, nhan ngay 50 diem vao the. Tang them voucher 30k khi ban moi phat sinh don hang. Hotline 1900555568","Co.opmart: Mời bạn đăng ký App Sài Gòn Co.op, nhận ngay 50 điểm vào thẻ. Tặng thêm voucher 30 ngàn đồng khi bạn mới phát sinh đơn hàng. Hotline 1900555568"
"sms_norm_03228","phase1_03474","Bach hoa XANH: Chia se link mua hang, nhan ngay voucher 20k khi ban be mua don dau tien tu 200k. Ap dung den 30/06/2026. bachhoaxanh.com","Bách Hóa Xanh: Chia sẻ link mua hàng, nhận ngay voucher 20 ngàn đồng khi bạn bè mua đơn đầu tiên từ 200 ngàn đồng. Áp dụng đến 30/06/2026. bachhoaxanh.com"
"sms_norm_03229","phase1_03475","McDonald's: Uu dai dac biet, tang 1 phan khoai tay chien size L khi moi ban tai app va dang ky thanh vien. Han den 31/08/2026. mcdonalds.vn","McDonald's: Ưu đãi đặc biệt, tặng 1 phần khoai tây chiên size L khi mời bạn tải app và đăng ký thành viên. Hạn đến 31/08/2026. mcdonalds.vn"
"sms_norm_03230","phase1_03476","Jollibee: Moi ban an mi y, nhan ngay voucher giam 25k cho don tu 150k qua app Jollibee. Ap dung den 31/12/2025. Ma: JOLLIFRIEND","Jollibee: Mời bạn ăn miễn phí, nhận ngay voucher giảm 25 ngàn đồng cho đơn từ 150 ngàn đồng qua app Jollibee. Áp dụng đến 31/12/2025. Mã: JOLLIFRIEND"
"sms_norm_03231","phase1_03477","MoMo: Ru ban lap nhom, nhan ngay voucher 20k thanh toan tai WinMart. Moi thanh cong 1 ban nhan 1 luot quay thuong. momo.vn. TC: 1900545441","MoMo: Rủ bạn lập nhóm, nhận ngay voucher 20 ngàn đồng thanh toán tại WinMart. Mỗi thành công 1 bạn nhận 1 lượt quay thưởng. momo.vn. [Quảng cáo]: 1900545441"
"sms_norm_03232","phase1_03478","Grab: Moi ban di GrabFood, nhan ngay ma giam 40k cho don tu 120k. Ban moi nhan voucher 50%. Chuong trinh den 30/04/2026. grab.com","Grab: Mời bạn đi GrabFood, nhận ngay mã giảm 40 ngàn đồng cho đơn từ 120 ngàn đồng. Bạn mới nhận voucher 50%. Chương trình đến 30/04/2026. grab.com"
"sms_norm_03233","phase1_03479","ZaloPay: Tang 100k vao tai khoan khi moi 3 ban moi lien ket ngan hang thanh cong. Han dung den 31/12/2025. Chi tiet tai zalopay.vn","ZaloPay: Tặng 100 ngàn đồng vào tài khoản khi mời 3 bạn mới liên kết ngân hàng thành công. Hạn dùng đến 31/12/2025. Chi tiết tại zalopay.vn"
"sms_norm_03234","phase1_03480","WinMart: Chia se ma WIN cho ban be, nhan ngay voucher giam 10% cho don hang thit sach MEATDeli. Ap dung tai WinMart den 31/05/2026.","WinMart: Chia sẻ mã WIN cho bạn bè, nhận ngay voucher giảm 10% cho đơn hàng thịt sạch MEATDeli. Áp dụng tại WinMart đến 31/05/2026."
"sms_norm_03235","phase1_03481","ShopeePay: Moi ban dung vi, nhan ngay voucher 50k nap data 4G. Chuong trinh ap dung den 31/03/2026. Xem ma tai shopeepay.vn","ShopeePay: Mời bạn dùng ví, nhận ngay voucher 50 ngàn đồng nạp data 4G. Chương trình áp dụng đến 31/03/2026. Xem mã tại shopeepay.vn"
"sms_norm_03236","phase1_03482","KFC: Combo Ban Moi chi 99k (ga ran, burger, pepsi) khi duoc ban be gioi thieu tai app KFC. Han den 30/09/2026. kfc.com.vn","KFC: Combo Bạn Mới chỉ 99 ngàn đồng (gà rán, burger, pepsi) khi được bạn bè giới thiệu tại app KFC. Hạn đến 30/09/2026. kfc.com.vn"
"sms_norm_03237","phase1_03483","Highlands Coffee: Nang hang Vang ngay khi moi 5 ban moi dang ky thanh vien Highlands. Nhan ngay voucher giam 50k cho don hang dau tien. TC: 19001755","Highlands Coffee: Nâng hạng Vàng ngay khi mời 5 bạn mới đăng ký thành viên Highlands. Nhận ngay voucher giảm 50 ngàn đồng cho đơn hàng đầu tiên. [Quảng cáo]: 19001755"
"sms_norm_03238","phase1_03484","The Coffee House: Moi ban uong ca phe, nhan ngay voucher giam 20% cho menu moi. Ap dung den 31/07/2026 khi dat qua app. thecoffeehouse.com","The Coffee House: Mời bạn uống cà phê, nhận ngay voucher giảm 20% cho menu mới. Áp dụng đến 31/07/2026 khi đặt qua app. thecoffeehouse.com"
"sms_norm_03239","phase1_03485","Lotteria: Tang voucher giam 50k cho ban khi ban be nhap ma gioi thieu tai cua hang Lotteria. Han den 31/12/2025. Hotline: 19006778","Lotteria: Tặng voucher giảm 50 ngàn đồng cho bạn khi bạn bè nhập mã giới thiệu tại cửa hàng Lotteria. Hạn đến 31/12/2025. Hotline: 19006778"
"sms_norm_03240","phase1_03486","Co.opmart: Diem thuong cua ban se het han vao 31/12/2025. Moi ban moi de tich them diem va nhan voucher 50k. Hotline: 1900555568","Co.opmart: Điểm thưởng của bạn sẽ hết hạn vào 31/12/2025. Mời bạn mới để tích thêm điểm và nhận voucher 50 ngàn đồng. Hotline: 1900555568"
"sms_norm_03241","phase1_03487","Bach hoa XANH: Moi ban di cho online, nhan ngay voucher mien phi van chuyen cho don tu 100k. Chuong trinh den 31/05/2026. bachhoaxanh.com","Bách hoa XANH: Mời bạn đặt đồ online, nhận ngay voucher miễn phí vận chuyển cho đơn từ 100 ngàn đồng. Chương trình đến 31/05/2026. bachhoaxanh.com"
"sms_norm_03242","phase1_03488","McDonald's: Moi ban tai app nhan ngay ma giam 30k cho combo ga ran. Ap dung cho tai khoan moi den het ngay 30/06/2026. mcdonalds.vn","McDonald's: Mời bạn tải app nhận ngay mã giảm 30 ngàn đồng cho combo gà rán. Áp dụng cho tài khoản mới đến hết ngày 30/06/2026. mcdonalds.vn"
"sms_norm_03243","phase1_03489","Jollibee: Chia se niem vui, tang ngay 1 mi y cho ban khi moi ban moi dat don ga ran qua app Jollibee. Ma: JOLLI2026. Han 31/03/2026","Jollibee: Chia sẻ niềm vui, tặng ngay 1 miếng y cho bạn khi mới bạn mới đặt đơn gà rán qua app Jollibee. Mã: JOLLI2026. Hạn 31/03/2026"
"sms_norm_03244","phase1_03490","ZaloPay: Moi ban be dung vi nhan ngay 50k vao tai khoan. Ban moi nhan goi qua 1 trieu dong. Chuong trinh den 31/12/2025. zalopay.vn","ZaloPay: Mời bạn bè dùng ví nhận ngay 50 ngàn đồng vào tài khoản. Bạn mới nhận gói qua 1 triệu đồng. Chương trình đến 31/12/2025. zalopay.vn"
"sms_norm_03245","phase1_03491","G-492108 la ma xac minh Google cua ban.","G-492108 là mã xác minh Google của bạn."
"sms_norm_03246","phase1_03492","Me oi con dang ve, ti me cam com giup con nhe.","Mẹ ơi con đang về, tí mẹ cầm cơm giúp con nhé."
"sms_norm_03247","phase1_03493","Nha hang Sen xac nhan ban da dat ban luc 19h toi nay. Hen gap ban.","Nhà hàng Sen xác nhận bạn đã đặt bàn lúc 19 giờ tối nay. Hẹn gặp bạn."
"sms_norm_03248","phase1_03494","Ma xac thuc Zalo cua ban la 839210. Vui long khong chia se ma nay.","Mã xác thực Zalo của bạn là 839210. Vui lòng không chia sẻ mã này."
"sms_norm_03249","phase1_03495","Ba oi thuoc con de tren ban, ba nho uong sau khi an nhe.","Bà ơi thuốc còn để trên bàn, bà nhớ uống sau khi ăn nhé."
"sms_norm_03250","phase1_03496","294817 is your Facebook confirmation code.","294817 is your Facebook confirmation code."
"sms_norm_03251","phase1_03497","Anh ve muon, may me con cu an com truoc di nha.","Anh về muộn, mấy mẹ con cứ ăn cơm trước đi nhé."
"sms_norm_03252","phase1_03498","Shipper: Don hang cua ban dang duoc giao den. Vui long de y dien thoai.","Shipper: Đơn hàng của bạn đang được giao đến. Vui lòng để ý điện thoại."
