id,cat,content_before,content_after
2780,Giả mạo ngân hàng,[Sacombank] Wwy kh4ch v0i l0ng c4f nh4t th0ng t1n t41 sacombank.vn-po.top d3 duy tr1 zich vu.,"[Sacombank] Quý khách vui lòng cập nhật thông tin tại sacombank.vn-po.top để duy trì dịch vụ."
2782,Crypto / Đầu tư giả,W0ng (B4) du d13u k13n nh4n h0 tr0 t13n m4t. 4nh ch1 v4o t.me/nhom_v1p_99 d3 g140 v13n h-z-d.,"Ông (Bà) đủ điều kiện nhận hỗ trợ tiền mặt. Anh chị vào t.me/nhom_v1p_99 để giáo viên hướng dẫn."
2784,Crypto / Đầu tư giả,L4m*nv*T1kT0k*th4*t1m*v1d30*1OOk/ng4y. Kh0ng_c4n_v0n_dau_nhe. PM m1nh d3 nh4n v13c n_g_a_y.,"Làm nhiệm vụ TikTok thả tim video 100k/ngày. Không cần vốn đâu nhé. PM mình để nhận việc ngay."
2785,Crypto / Đầu tư giả,Hu0ng d4n d4u tu c0py tr4d3 f0r3x l01 nh_u_4_n 2O-3Oph4n tr4m m01 th4ng. Add t.me/trade_v1n88.,"Hướng dẫn đầu tư copy trade forex lợi nhuận 20-30 phần trăm mỗi tháng. Add t.me/trade_v1n88."
2786,Crypto / Đầu tư giả,D4t d0n h4ng 0nl1n3 k13m t13n h04 h0ng 1Ok-5Ok/d0n. Kh0ng f33 kh0ng v0n. Nh4n v13c n-h-4-y.,"Đặt đơn hàng online kiếm tiền hoa hồng 10k-50k/đơn. Không phí không vốn. Nhận việc ngay."
2787,Crypto / Đầu tư giả,G140 v13n t41 ch1nh s3 h-d b4n k13m 5OOk-2tr/ng4y. Vao ngay nh0m t.me/kiem_tien_ben_vung.,"Giáo viên tài chính sẽ hướng dẫn bạn kiếm 500k-2tr/ngày. Vào ngay nhóm t.me/kiem_tien_ben_vung."
2788,Crypto / Đầu tư giả,N4p t13n v4o TK NH VCB: 0011004356782 - CT TNHH D1CH VU MB d3 th13t l4p h3 th0ng copy-tr4z3.,"Nạp tiền vào TK NH VCB: 0011004356782 - CT TNHH DỊCH VỤ MB để thiết lập hệ thống copy trade."
2790,Crypto / Đầu tư giả,K13m t13n thu nh4p thu d0ng 5OOk m01 n-g-4-y w4 tr4d3 t41 ch1nh. Tham g14 t.me/forex_v1p_v13t.,"Kiếm tiền thu nhập thụ động 500k mỗi ngày qua trade tài chính. Tham gia t.me/forex_v1p_v13t."
2791,Crypto / Đầu tư giả,Th4 t1m b1nh l_u_4_n b41 v13t k13m t13n c0m g40 th01 b4n 01. 1O nv nh4n 1OOk cu01 ng4y.,"Thả tim bình luận bài viết kiếm tiền cơm gạo thôi bạn ơi. 10 nhiệm vụ nhận 100k cuối ngày."
2792,Crypto / Đầu tư giả,Hu0ng^ngh13p*t41*nh4*v01*g140*v13n*chuv3n*ngh13p. K13m 1tr-3tr/ng4y. Link: t.me/vieclam_tainha88.,"Hướng nghiệp tại nhà với giáo viên chuyên nghiệp. Kiếm 1tr-3tr/ngày. Link: t.me/vieclam_tainha88."
2794,Crypto / Đầu tư giả,Tuv3n v13n h-z b4n ch0t d0n h4ng Shopee k13m t13n t41 nh4. Luv0ng c0 b4n 3OOk/ng4y. Kh0ng v0n.,"Tư vấn viên hướng dẫn bạn chốt đơn hàng Shopee kiếm tiền tại nhà. Lương cơ bản 300k/ngày. Không vốn."
2795,Crypto / Đầu tư giả,L4m nh13m vuv T1kT0k th4 t1m r3-v13w v1d30. Ch1 c4n 15 phvt nh4n luv0ng l13n. Ib m1nh h-z.,"Làm nhiệm vụ TikTok thả tim review video. Chỉ cần 15 phút nhận lương liền. Ib mình hướng dẫn."
2796,Crypto / Đầu tư giả,Tham g14 nh0m Telegram t.me/cong_dong_dau_tu_68 de nhan lenh trade tu chuv3n g14 h4ng ng4y.,"Tham gia nhóm Telegram t.me/cong_dong_dau_tu_68 để nhận lệnh trade từ chuyên gia hàng ngày."
2797,Crypto / Đầu tư giả,Tuy3n_nv_th4*t1m*F4c3b00k-T1kT0k. Ng4y_1OOk_chuv3n_khoan. Kh0ng^ton^f33. Nh4n v13c n-g-4-y.,"Tuyển nv thả tim Facebook-TikTok. Ngày 100k chuyển khoản. Không tốn phí. Nhận việc ngay."
2798,Crypto / Đầu tư giả,4nh*ch1*vuv1*l0ng*n4p*t13n*v4o*STK: 190334526710 - NH T3chc0m - CTY TNHH XNK ANH DUONG nhe.,"Anh chị vui lòng nạp tiền vào STK: 190334526710 - NH Techcom - CTY TNHH XNK ÁNH DƯƠNG nhé."
2799,Crypto / Đầu tư giả,Chuv3n g14 h-z k13m t13n f0r3x l01 nhuv4n 2O ph4n tr4m. Kh0ng ruv1 r0. Vao t.me/forex_master_v1p.,"Chuyên gia hướng dẫn kiếm tiền forex lợi nhuận 20 phần trăm. Không rủi ro. Vào t.me/forex_master_v1p."
2800,Crypto / Đầu tư giả,C0ng v13c d4t d0n h4ng 0nl1n3 n_h_e_n_g h04 h0ng c4o. K13m 3OOk-5OOk m01 ng4y d3 d4ng.,"Công việc đặt đơn hàng online nhẹ nhàng hoa hồng cao. Kiếm 300k-500k mỗi ngày dễ dàng."
2801,Crypto / Đầu tư giả,Luv0ng c4o 1tr/ng4y ch1 v01 ch13c d13n th041. G140 v13n h-z t41 t.me/kiem_tien_shopee_2024.,"Lương cao 1tr/ngày chỉ với chiếc điện thoại. Giáo viên hướng dẫn tại t.me/kiem_tien_shopee_2024."
2802,Crypto / Đầu tư giả,Ch1 c4n 1Op r4nh th4 t1m v1d30 T1kT0k nh4n 1OOk. Kh0ng y3u c4u v0n h4y k1nh ngh13m.,"Chỉ cần 10p rảnh thả tim video TikTok nhận 100k. Không yêu cầu vốn hay kinh nghiệm."
2803,Crypto / Đầu tư giả,4nh ch1 chuy3n t13n v4o TK: 0441000789456 - NH VCB - CTY TNHH DAU TU BDS HOANG GIA n-h-3.,"Anh chị chuyển tiền vào TK: 0441000789456 - NH VCB - CTY TNHH ĐẦU TƯ BĐS HOÀNG GIA nhé."
2804,Crypto / Đầu tư giả,B4n_mu0n_k13m-1OOk-m01-ng4y-kh0ng? Ch1_c4n_th4_t1m_v1d30_r01_nh4n_t13n_cu01_ng4y_nhe!,"Bạn muốn kiếm 100k mỗi ngày không? Chỉ cần thả tim video rồi nhận tiền cuối ngày nhé!"
2805,Crypto / Đầu tư giả,D4u tu c0py tr4d3 cung chuv3n g14 XYZ l01 nhuv4n khung m01 ng4y. Tham g14 t.me/copytrade_v1p.,"Đầu tư copy trade cùng chuyên gia XYZ lợi nhuận khủng mỗi ngày. Tham gia t.me/copytrade_v1p."
2806,Crypto / Đầu tư giả,Tuv3n v13n h-z b4n l4m d0n h4ng 4m4z0n k13m t13n h04 h0ng. Kh0ng v0n kh0ng f33. Nh4n v13c ngay.,"Tư vấn viên hướng dẫn bạn làm đơn hàng Amazon kiếm tiền hoa hồng. Không vốn không phí. Nhận việc ngay."
2807,Crypto / Đầu tư giả,G140^v13n*hu0ng*d4n*k13m*5OOk-2tr/ng4y*kh0ng*v0n. V40*nh0m*ng4y: t.me/lamviec_online_247.,"Giáo viên hướng dẫn kiếm 500k-2tr/ngày không vốn. Vào nhóm ngay: t.me/lamviec_online_247."
2808,Crypto / Đầu tư giả,C0ng v13c th4 t1m b1nh luv4n v1d30 t41 nh4. Ng4y 1O nv nh4n 1OOk chuv3n kh04n l13n.,"Công việc thả tim bình luận video tại nhà. Ngày 10 nhiệm vụ nhận 100k chuyển khoản liền."
2809,Crypto / Đầu tư giả,N4p^t13n^v4o^STK: 0351000123456 - NH VCB - CTY CP TM DV HOANG PHAT d3 d4u tu s4n XYZ nhe.,"Nạp tiền vào STK: 0351000123456 - NH VCB - CTY CP TM DV HOÀNG PHÁT để đầu tư sàn XYZ nhé."
2810,Crypto / Đầu tư giả,L4m nv T1kT0k k13m t13n d0n g14n t41 nh4. 15 phvt nh4n 2OOk. Kh0ng v0n. Ib m1nh h-z.,"Làm nhiệm vụ TikTok kiếm tiền đơn giản tại nhà. 15 phút nhận 200k. Không vốn. Ib mình hướng dẫn."
2811,Crypto / Đầu tư giả,K13m*t13n*thu*nh4p*thu*d0ng*tu*f0r3x. Chuv3n*g14*h-z*t41: t.me/chuyengia_forex_v1n.,"Kiếm tiền thu nhập thụ động từ forex. Chuyên gia hướng dẫn tại: t.me/chuyengia_forex_v1n."
2812,Crypto / Đầu tư giả,"Tuy3n c0ng t4c v13n d4t d0n h4ng 0nl1n3 luv0ng c4o. Kh0ng c4n v0n, n_h_4_n t13n th3o d0n.","Tuyển cộng tác viên đặt đơn hàng online lương cao. Không cần vốn, nhận tiền theo đơn."
2813,Crypto / Đầu tư giả,B4n du d13u k13n nh4n qu4 t41 ch1nh 5OOk. Vao nh0m T3l3gr4m t.me/nhan_qua_tet_2024 d3 h-z.,"Bạn đủ điều kiện nhận quà tài chính 500k. Vào nhóm Telegram t.me/nhan_qua_tet_2024 để hướng dẫn."
2814,Crypto / Đầu tư giả,Anh ch1 n4p t13n v4o TK: 10987654321 - NH MB - CTY TNHH DAU TU TAI CHINH THINH PHAT nhe.,"Anh chị nạp tiền vào TK: 10987654321 - NH MB - CTY TNHH ĐẦU TƯ TÀI CHÍNH THỊNH PHÁT nhé."
2815,Crypto / Đầu tư giả,Th4 t1m b1nh luv4n v1d30 nh4n luv0ng h4ng ng4y. Kh0ng f33 kh0ng v0n. Nh4n v13c n-h-4-y.,"Thả tim bình luận video nhận lương hàng ngày. Không phí không vốn. Nhận việc ngay."
2816,Crypto / Đầu tư giả,B4n^01^nh4n^v13c^th4^t1m^T1kT0k^1OOk/ng4y^kh0ng? Ch1_c4n_1Op_r4nh_th01. PM m1nh nhe!,"Bạn ơi nhận việc thả tim TikTok 100k/ngày không? Chỉ cần 10p rảnh thôi. PM mình nhé!"
2817,Crypto / Đầu tư giả,Hu0ng d4n d4u tu c0py tr4z3 f0r3x l01 nhuv4n 3O ph4n tr4m/th4ng. Tham g14 t.me/trade_v1p_888.,"Hướng dẫn đầu tư copy trade forex lợi nhuận 30 phần trăm/tháng. Tham gia t.me/trade_v1p_888."
2818,Crypto / Đầu tư giả,D4t*d0n*h4ng*0nl1n3*k13m*t13n*h04*h0ng*3OOk-7OOk/ng4y. Kh0ng_v0n. Nh4n_v13c_ng4y_nhe.,"Đặt đơn hàng online kiếm tiền hoa hồng 300k-700k/ngày. Không vốn. Nhận việc ngay nhé."
2819,Crypto / Đầu tư giả,G140 v13n t41 ch1nh h-d b4n k13m t13n thuv d0ng t41 nh4. Link nh0m: t.me/kiemtien_online_v1p.,"Giáo viên tài chính hướng dẫn bạn kiếm tiền thụ động tại nhà. Link nhóm: t.me/kiemtien_online_v1p."
2820,Crypto / Đầu tư giả,4nh ch1 chuy3n t13n v4o STK: 0071001234567 - NH VCB - CTY CP DAU TU TRUYEN THONG AZ n-h-3.,"Anh chị chuyển tiền vào STK: 0071001234567 - NH VCB - CTY CP ĐẦU TƯ TRUYỀN THÔNG AZ nhé."
2861,Crypto / Đầu tư giả,"Ch40 b4n, m1nh l4 H4nh. Nh13m vu th4 t1m v1d30 k13m 100k-200k m01 ng4y. Kh0ng c4n v0n, ch1 c4n 10 phut r4nh th01.","Chào bạn, mình là Hạnh. Nhiệm vụ thả tim video kiếm 100k-200k mỗi ngày. Không cần vốn, chỉ cần 10 phút rảnh thôi."
2862,Crypto / Đầu tư giả,C0 ch3n c0py tr4z3 f0r3x l41 kbu f33. G140 v13n hu0ng z4n k13m 1tr-5tr m01 ng4y. V40 nh0m l4m l3nh: t.me/tradef0rexvn,"Có chén copy trade forex lãi khủng miễn phí. Giáo viên hướng dẫn kiếm 1tr-5tr mỗi ngày. Vào nhóm làm lệnh: t.me/tradef0rexvn"
2864,Crypto / Đầu tư giả,"M1nh l4 Thuy, tuy3n c0ng t4v v13n d4t d0n h4ng 0nl1n3. L4m t41 nh4 k13m 300k-500k. Kh0ng c4n k1nh ngh13m, du0c hu0ng d4n t4n t1nh.","Mình là Thủy, tuyển cộng tác viên đặt đơn hàng online. Làm tại nhà kiếm 300k-500k. Không cần kinh nghiệm, được hướng dẫn tận tình."
2865,Crypto / Đầu tư giả,Mu0n k13m th3m thunh4p th1 v40 nh0m t3l3gr4m n4y n3. G140 v13n z4y c4ch d4u tu s4n XYZ l41 c40: t.me/nhomdautu_xyz,"Muốn kiếm thêm thu nhập thì vào nhóm telegram này nè. Giáo viên dạy cách đầu tư sàn XYZ lãi cao: t.me/nhomdautu_xyz"
2867,Crypto / Đầu tư giả,Anh ch1 mu0n d4u tu f0r3x m4 kh0ng b13t g1 th1 n4p t13n v4o STK: 902138472 NH: VCB. Chuy3n v13n s3 c0py tr4d3 ch0 m1nh.,"Anh chị muốn đầu tư forex mà không biết gì thì nạp tiền vào STK: 902138472 NH: VCB. Chuyên viên sẽ copy trade cho mình."
2868,Crypto / Đầu tư giả,T01 l4 chuy3n v13n s4n XYZ. Ban du0c t4ng 1 kho4 h0c d4u tu m13n f1 k13m 2tr/ng4y. Th4m g14 group: t.me/hocdautu_2024,"Tôi là chuyên viên sàn XYZ. Bạn được tặng 1 khóa học đầu tư miễn phí kiếm 2tr/ngày. Tham gia group: t.me/hocdautu_2024"
2870,Crypto / Đầu tư giả,Ch1 c4n d0ng g0p 10 phut m01 ng4y l4m nh13m vu TikTok nh4n lu0ng 500k. Chuy3n kho4n v4o STK: 1903348271 d3 k1ch h04t tk.,"Chỉ cần đóng góp 10 phút mỗi ngày làm nhiệm vụ TikTok nhận lương 500k. Chuyển khoản vào STK: 1903348271 để kích hoạt tk."
2871,Crypto / Đầu tư giả,"B4n 01, m1nh th4y b4n phu h0p l4m c0ng t4c v13n th4 t1m v1d30. M01 ng4y k13m 200k-400k r4t d3 z4ng, kh0ng c4n b0 v0n.","Bạn ơi, mình thấy bạn phù hợp làm cộng tác viên thả tim video. Mỗi ngày kiếm 200k-400k rất dễ dàng, không cần bỏ vốn."
2875,Crypto / Đầu tư giả,B4n du0c m01 th4m g14 nh0m k13m t13n t41 nh4. G140 v13n hu0ng d4n c4p l4m nh13m vu k13m 1tr m01 ng4y: t.me/kiemtien_moingay,"Bạn được mời tham gia nhóm kiếm tiền tại nhà. Giáo viên hướng dẫn cách làm nhiệm vụ kiếm 1tr mỗi ngày: t.me/kiemtien_moingay"
2880,Crypto / Đầu tư giả,Ban du d13u k13n nh4n h0 tr0 2tr tu qu0 d4u tu XYZ. Vu1 l0ng n4p 200k f1 duy tr1 v4o STK: 666888222 NH: ACB d3 nh4n t13n.,"Bạn đủ điều kiện nhận hỗ trợ 2tr từ quỹ đầu tư XYZ. Vui lòng nạp 200k phí duy trì vào STK: 666888222 NH: ACB để nhận tiền."
2882,Crypto / Đầu tư giả,"Nh4n v13n b3n m1nh s3 hu0ng d4n b4n d4t d0n h4ng t40 d0n h4ng g14. K13m 300k m01 ng4y, kh0ng c4n b0 v0n d4u n3.","Nhân viên bên mình sẽ hướng dẫn bạn đặt đơn hàng tạo đơn hàng giả. Kiếm 300k mỗi ngày, không cần bỏ vốn đâu nè."
2883,Crypto / Đầu tư giả,Anh ch1 n4p 500k v4o STK: 0394857261 NH: VIB d3 k1ch h04t t41 kho4n d4u tu c0py tr4d3. Em s3 c4nh l3nh ch0 anh ch1.,"Anh chị nạp 500k vào STK: 0394857261 NH: VIB để kích hoạt tài khoản đầu tư copy trade. Em sẽ canh lệnh cho anh chị."
2885,Crypto / Đầu tư giả,"Ch40 b4n, m1nh th4y b4n dang t1m v13c l4m th3m. B3n m1nh tuy3n ngu01 b1nh lu0n v1d30 k13m 100k/ng4y, l4m luc n4o cung du0c.","Chào bạn, mình thấy bạn đang tìm việc làm thêm. Bên mình tuyển người bình luận video kiếm 100k/ngày, làm lúc nào cũng được."
2888,Crypto / Đầu tư giả,"Ch40 b4n, m1nh l4 L1nh. B3n m1nh dang tuy3n ngu01 th4 t1m TikTok k13m t13n th3m. Kh0ng c4n v0n, kh0ng k1nh ngh13m, nh4n 200k/ng4y.","Chào bạn, mình là Linh. Bên mình đang tuyển người thả tim TikTok kiếm tiền thêm. Không cần vốn, không kinh nghiệm, nhận 200k/ngày."
2891,Crypto / Đầu tư giả,"Ban 01, m1nh tuy3n c0ng t4c v13n th4 t1m b1nh lu0n v1d30 TikTok. Lu0ng 150k chuy3n kho4n m01 ngay, l4m t41 nh4 r4nh th01.","Bạn ơi, mình tuyển cộng tác viên thả tim bình luận video TikTok. Lương 150k chuyển khoản mỗi ngày, làm tại nhà rảnh thôi."
2892,Crypto / Đầu tư giả,Ch1 c4n 10 phut r4nh m01 ng4y d4t d0n h4ng 0nl1n3 k13m 300k. Chuy3n kho4n f1 k1ch h04t 100k v4o STK: 0918273645 NH: ACB.,"Chỉ cần 10 phút rảnh mỗi ngày đặt đơn hàng online kiếm 300k. Chuyển khoản phí kích hoạt 100k vào STK: 0918273645 NH: ACB."
2894,Crypto / Đầu tư giả,"Ch40 b4n, m1nh l4 Tu4n. Ban mu0n l4m nh13m vu th4 t1m k13m 100k/ng4y kh0ng? Ch1 c4n 10 phut r4nh, kh0ng c4n b0 v0n n3.","Chào bạn, mình là Tuấn. Bạn muốn làm nhiệm vụ thả tim kiếm 100k/ngày không? Chỉ cần 10 phút rảnh, không cần bỏ vốn nè."
2895,Crypto / Đầu tư giả,Anh ch1 n4p t13n v4o STK: 8881234567 NH: Techcombank. TK: CTY TNHH THUONG MAI DICH VU XYZ d3 nh4n l41 20% m01 ng4y.,"Anh chị nạp tiền vào STK: 8881234567 NH: Techcombank. TK: CTY TNHH THƯƠNG MẠI DỊCH VỤ XYZ để nhận lãi 20% mỗi ngày."
2897,Crypto / Đầu tư giả,"M1nh l4 L4n, b3n m1nh d4ng tuy3n ngu01 d4t d0n h4ng Shopee g14 l4p k13m t13n. Lu0ng 200k/ng4y, l4m luc n4o cung du0c.","Mình là Lan, bên mình đang tuyển người đặt đơn hàng Shopee giả lập kiếm tiền. Lương 200k/ngày, làm lúc nào cũng được."
2898,Crypto / Đầu tư giả,Anh ch1 chuy3n 500k v4o STK: 1122334455 NH: Vietinbank d3 em mo tk d4u tu XYZ ch0 anh ch1 nh4n l41 ngay 200k.,"Anh chị chuyển 500k vào STK: 1122334455 NH: Vietinbank để em mở tk đầu tư XYZ cho anh chị nhận lãi ngay 200k."
2900,Crypto / Đầu tư giả,"Ch40 b4n, m1nh th4y b4n phu h0p l4m CTV th4 t1m TikTok. K13m 100k-300k m01 ng4y kh0ng c4n v0n, nh4n t13n cu01 ng4y.","Chào bạn, mình thấy bạn phù hợp làm CTV thả tim TikTok. Kiếm 100k-300k mỗi ngày không cần vốn, nhận tiền cuối ngày."
2932,Tuyển dụng giả,3M1M3 C0mp4ny tuy3n nv t41 nh4. Thu nh4p 500k-3000k/ng4y. Tu01 23-65. Z4l0: zalo.me/84942233445 Zalo: 84942233445,"EMIME Company tuyển nv tại nhà. Thu nhập 500k-3000k/ngày. Tuổi 23-65. Zalo: zalo.me/84942233445 Zalo: 84942233445"
2933,Tuyển dụng giả,Am4z0n c4n tuy3n nv xu ly z0n h4ng TMDT. Lu0ng 800.000z/ng4y. Tu01 22-60. Z4l0: zalo.me/84903344556 Zalo: 84903344556,"Amazon cần tuyển nv xử lý đơn hàng TMĐT. Lương 800.000đ/ngày. Tuổi 22-60. Zalo: zalo.me/84903344556 Zalo: 84903344556"
2934,Tuyển dụng giả,"T1kT0k tuy3n nv xu ly z0n h4ng. Lu0ng 350-999k/ng4y, nh4n t13n s4u 15 fhut. Tu01 23-65. Z4l0: zalo.me/84703344556 Zalo: 84703344556","TikTok tuyển nv xử lý đơn hàng. Lương 350-999k/ngày, nhận tiền sau 15 phút. Tuổi 23-65. Zalo: zalo.me/84703344556 Zalo: 84703344556"
2935,Tuyển dụng giả,Sh0p33 tuy3n nv z4nh j14 s4n fh4m t41 nh4. Lu0ng 500k-3000k/ng4y. Tu01 22-60. Z4l0: zalo.me/84913344556,"Shopee tuyển nv đánh giá sản phẩm tại nhà. Lương 500k-3000k/ngày. Tuổi 22-60. Zalo: zalo.me/84913344556"
2936,Tuyển dụng giả,L4z4z4 tuy3n nv xu ly z0n h4ng. Thu nh4p 800.000z/ng4y. Tu01 23-65. Z4l0: zalo.me/84904455667,"Lazada tuyển nv xử lý đơn hàng. Thu nhập 800.000đ/ngày. Tuổi 23-65. Zalo: zalo.me/84904455667"
2937,Tuyển dụng giả,T1k1 tuy3n nv z4t h4ng n4ng thu h4ng. Lu0ng 350-999k/ng4y. Tu01 22-60. Z4l0: 84822334455,"Tiki tuyển nv đặt hàng nâng thứ hạng. Lương 350-999k/ngày. Tuổi 22-60. Zalo: 84822334455"
2938,Tuyển dụng giả,3B4y c4n tuy3n nv xu ly z0n h4ng TMDT. Lu0ng 500k-3000k/ng4y. Tu01 23-65. Z4l0: zalo.me/84934455667 Zalo: 84934455667,"eBay cần tuyển nv xử lý đơn hàng TMĐT. Lương 500k-3000k/ngày. Tuổi 23-65. Zalo: zalo.me/84934455667 Zalo: 84934455667"
2939,Tuyển dụng giả,Cty HVS tuy3n nv b4n th01 j14n. Lu0ng 800.000z/ng4y. Tu01 22-60. Z4l0: zalo.me/84963344556 Zalo: 84963344556,"Cty HVS tuyển nv bán thời gian. Lương 800.000đ/ngày. Tuổi 22-60. Zalo: zalo.me/84963344556 Zalo: 84963344556"
2940,Tuyển dụng giả,3M1M3 C0mp4ny tuy3n nv t41 nh4. Lu0ng 350-999k/ng4y. Tu01 23-65. Z4l0: zalo.me/84943344556 Zalo: 84943344556,"EMIME Company tuyển nv tại nhà. Lương 350-999k/ngày. Tuổi 23-65. Zalo: zalo.me/84943344556 Zalo: 84943344556"
2941,Giả mạo ngân hàng,[VIETCOMBANK] T41 kh04n cu4 b4n d4 b1 kh04. D4ng nh4p t41 vietcombank.vn-az.top d3 x4c thuc truoc 24h.,"[VIETCOMBANK] Tài khoản của bạn đã bị khóa. Đăng nhập tại vietcombank.vn-az.top để xác thực trước 24h."
2942,Giả mạo ngân hàng,BIDV: T41 kh04n z4 b1 t4m zu7ng z0 truy c4f l4. V40 b1dv-online.vip z3 x4c thuc tru0c 12h k30 b1 h0y.,"BIDV: Tài khoản đã bị tạm dừng do truy cập lạ. Vào b1dv-online.vip để xác thực trước 12h kẻo bị hủy."
2943,Giả mạo ngân hàng,[TECHCOMBANK] C4nh b40: T41 kh04n b1 t4m dhu7ng. V40 techcombank.cc d3 k1ch h04t l41 truoc 24h.,"[TECHCOMBANK] Cảnh báo: Tài khoản bị tạm dừng. Vào techcombank.cc để kích hoạt lại trước 24h."
2944,Giả mạo ngân hàng,ACB th0ng b4o: Quy kh4ch co z13m thu0ng s3 h3t h4n. Nh4n v4o acb.vn-st.top z3 nh4n w4 tru0c kh1 b1 huy.,"ACB thông báo: Quý khách có điểm thưởng sắp hết hạn. Nhấn vào acb.vn-st.top để nhận quà trước khi bị hủy."
2945,Giả mạo ngân hàng,MB BANK: Ph4t h13n th13t b1 l4 d4ng nh4p. V40 mbbank-online.vip d3 d01 m4 kh4u truoc 15 fhut.,"MB BANK: Phát hiện thiết bị lạ đăng nhập. Vào mbbank-online.vip để đổi mật khẩu trước 15 phút."
2946,Giả mạo ngân hàng,[TPBANK] T41 kh04n cu4 b4n z4 b1 k1ch h04t t41 th13t b1 l4. B4m tpbank.cc z3 h0y tru0c kh1 m4t t41 s4n.,"[TPBANK] Tài khoản của bạn đã bị kích hoạt tại thiết bị lạ. Bấm tpbank.cc để hủy trước khi mất tài sản."
2947,Giả mạo ngân hàng,SHB DIGIBANK: Q0y kh4ch c0 d13m thu0ng s3 h3t h4n. V40 shbdigibank.vn-gh.top d3 d01 truoc 23h.,"SHB DIGIBANK: Quý khách có điểm thưởng sắp hết hạn. Vào shbdigibank.vn-gh.top để đổi trước 23h."
2948,Giả mạo ngân hàng,[MSB] Th0ng b40: T41 kh04n z4 b1 kh04. V40 msb-online.vip z3 m0 l41 tru0c 24h n3u kh0ng s3 b1 x04.,"[MSB] Thông báo: Tài khoản đã bị khóa. Vào msb-online.vip để mở lại trước 24h nếu không sẽ bị xóa."
2949,Giả mạo ngân hàng,SACOMBANK: T41 kh04n cu4 b4n d4 b1 kh04. D4ng nh4p sacombank.cc d3 x4c thuc truoc 24h.,"SACOMBANK: Tài khoản của bạn đã bị khóa. Đăng nhập sacombank.cc để xác thực trước 24h."
2950,Giả mạo ngân hàng,VCB DIGIBANK: F4t h13n z1ch vu cu4 b4n co b13u h13n l4. B4m v4o vcbdigibank.vn-tr.top z3 k13m tr4.,"VCB DIGIBANK: Phát hiện dịch vụ của bạn có biểu hiện lạ. Bấm vào vcbdigibank.vn-tr.top để kiểm tra."
2951,Giả mạo ngân hàng,[VIETCOMBANK] T41 kh04n d4 b1 t4m-kh04 z0 th13u th0ng t1n. V40 vietcombank-online.vip d3 c4f nh4t n0y.,"[VIETCOMBANK] Tài khoản đã bị tạm khóa do thiếu thông tin. Vào vietcombank-online.vip để cập nhật ngay."
2952,Giả mạo ngân hàng,BIDV: Quy kh4ch du z13u k13n nh4n w4 t0 1.000.000 VND. Nh4n v4o b1dv.cc z3 nh4n t13n tru0c 22h.,"BIDV: Quý khách đủ điều kiện nhận quà từ 1.000.000 VND. Nhấn vào b1dv.cc để nhận tiền trước 22h."
2953,Giả mạo ngân hàng,[TECHCOMBANK] Ph4t h13n d4ng nh4p l4 l0c 02:30. N3u kh0ng f41 b4n v4o techcombank.vn-er.top d3 h0y.,"[TECHCOMBANK] Phát hiện đăng nhập lạ lúc 02:30. Nếu không phải bạn vào techcombank.vn-er.top để hủy."
2954,Giả mạo ngân hàng,ACB: T41 kh04n cu4 b4n s3 b1 d0ng tru0c 18h h0m n4y. V4o acb-online.vip z3 x4c thuc t41 s4n.,"ACB: Tài khoản của bạn sẽ bị đóng trước 18h hôm nay. Vào acb-online.vip để xác thực tài sản."
2955,Giả mạo ngân hàng,[MB BANK] Th0ng b40: H3 th0ng d4ng b4o tr1 t41 kh04n. V4o mbbank.cc d3 d4ng nh4p l41 truoc 24h.,"[MB BANK] Thông báo: Hệ thống đang bảo trì tài khoản. Vào mbbank.cc để đăng nhập lại trước 24h."
2956,Giả mạo ngân hàng,TPBANK: T41 kh04n cu4 b4n z4 b1 kh04 z0 qu3n c4f nh4t. V4o tpbank.vn-qw.top z3 m0 l41 tru0c 20h.,"TPBANK: Tài khoản của bạn đã bị khóa do quên cập nhật. Vào tpbank.vn-qw.top để mở lại trước 20h."
2957,Giả mạo ngân hàng,[SHB DIGIBANK] C4nh b40: T41 kh04n b1 tru t13n b4t thu0ng. V4o shbdigibank-online.vip d3 k13m tr4.,"[SHB DIGIBANK] Cảnh báo: Tài khoản bị trừ tiền bất thường. Vào shbdigibank-online.vip để kiểm tra."
2958,Giả mạo ngân hàng,MSB: Quy kh4ch c0 z13m t1ch l0y s3 b1 h0y v4o cu01 ng4y. V4o msb.cc z3 d01 w4 n0y.,"MSB: Quý khách có điểm tích lũy sẽ bị hủy vào cuối ngày. Vào msb.cc để đổi quà ngay."
2959,Giả mạo ngân hàng,[SACOMBANK] T41 kh04n d4 b1 dhu7ng t4m th01. V4o sacombank.vn-yu.top d3 k1ch h04t l41 truoc 24h.,"[SACOMBANK] Tài khoản đã bị dừng tạm thời. Vào sacombank.vn-yu.top để kích hoạt lại trước 24h."
